[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000d8 0x000000d8 4   5            ascii   Rich
2     0x000001e0 0x000001e0 5   6            ascii   .text
3     0x00000208 0x00000208 6   7            ascii   .rdata
4     0x0000022f 0x0000022f 6   7            ascii   @.data
5     0x00000258 0x00000258 5   6            ascii   .rsrc
6     0x0000027f 0x0000027f 7   8            ascii   @.reloc
7     0x0000040b 0x1000100b 4   5    .text   ascii   \bHu\e
8     0x00000410 0x10001010 4   5    .text   ascii   E\bhn
9     0x00000418 0x10001018 4   5    .text   ascii   L$\bj
10    0x00000458 0x10001058 4   5    .text   ascii   \bSVW
11    0x000004a9 0x100010a9 4   5    .text   ascii   Y_^[
12    0x000004d0 0x100010d0 4   5    .text   ascii   SVWj
13    0x00000587 0x10001187 5   6    .text   ascii   E\fPQR
14    0x00000763 0x10001363 4   5    .text   ascii   hp:\f
15    0x000007e5 0x100013e5 4   5    .text   ascii   h0:\f
16    0x00000ac1 0x100016c1 4   6    .text   utf8    \tfǅx blocks=Basic Latin,Latin Extended-B
17    0x00000b97 0x10001797 4   5    .text   ascii   9\bv>
18    0x00000bcc 0x100017cc 7   9    .text   utf8    E\fA;\brΉ blocks=Basic Latin,Greek and Coptic
19    0x00000bde 0x100017de 5   6    .text   ascii   tyHtG
20    0x00000dc6 0x100019c6 4   6    .text   utf8    }\tƅx blocks=Basic Latin,Latin Extended-B
21    0x00001110 0x10001d10 5   7    .text   utf8    Suhƅt blocks=Basic Latin,Latin Extended-B
22    0x000013a1 0x10001fa1 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
23    0x000013cb 0x10001fcb 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
24    0x000013f5 0x10001ff5 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
25    0x0000141f 0x1000201f 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
26    0x00001449 0x10002049 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
27    0x00001473 0x10002073 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
28    0x000014c1 0x100020c1 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
29    0x000014eb 0x100020eb 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
30    0x00001515 0x10002115 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
31    0x0000153f 0x1000213f 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
32    0x00001569 0x10002169 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
33    0x00001593 0x10002193 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
34    0x000015e1 0x100021e1 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
35    0x0000160b 0x1000220b 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
36    0x00001635 0x10002235 41  42   .text   ascii   \a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a\a
