[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x00000034 0x00000034 4    5            ascii   ckci
1     0x00000050 0x00000050 40   41           ascii   This program must be run under Win32\r\n$7
2     0x000001f8 0x000001f8 4    5            ascii   CODE
3     0x0000021f 0x0000021f 5    6            ascii   `DATA
4     0x00000270 0x00000270 6    7            ascii   .idata
5     0x00000298 0x00000298 4    5            ascii   .tls
6     0x000002c0 0x000002c0 6    7            ascii   .rdata
7     0x000002e7 0x000002e7 7    8            ascii   P.reloc
8     0x0000030f 0x0000030f 6    7            ascii   P.rsrc
9     0x00000405 0x00401005 9    10   CODE    ascii   \bCardinal
10    0x0000041e 0x0040101e 6    7    CODE    ascii   String
11    0x0000054a 0x0040114a 4    5    CODE    ascii   u:hD
12    0x000005c5 0x004011c5 4    6    CODE    utf8    ^[ËP blocks=Basic Latin,Latin-1 Supplement
13    0x000005e0 0x004011e0 5    6    CODE    ascii   SVWUQ
14    0x00000621 0x00401221 5    6    CODE    ascii   ;C\bu\r
15    0x0000064a 0x0040124a 5    6    CODE    ascii   Z]_^[
16    0x00000650 0x00401250 4    5    CODE    ascii   SVWU
17    0x000006dc 0x004012dc 10   12   CODE    utf8    YZ]_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
18    0x00000743 0x00401343 8    10   CODE    utf8    _^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
19    0x000007ba 0x004013ba 9    11   CODE    utf8    ]_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
20    0x000007d6 0x004013d6 5    7    CODE    utf8    3҉T$\f blocks=Basic Latin,Cyrillic
21    0x000007fb 0x004013fb 5    6    CODE    ascii   C\f;D$
22    0x00000801 0x00401401 7    8    CODE    ascii   w;;t$\bs
23    0x00000810 0x00401410 7    8    CODE    ascii   C\f;D$\fv
24    0x00000819 0x00401419 4    5    CODE    ascii   D$\fh
25    0x00000862 0x00401462 7    8    CODE    ascii   D$\f+D$\b
26    0x00000873 0x00401473 4    5    CODE    ascii   ]_^[
27    0x00000878 0x00401478 4    5    CODE    ascii   SVWU
28    0x000008aa 0x004014aa 7    9    CODE    utf8    D$\b+ŋT$ blocks=Basic Latin,Latin Extended-A
29    0x000008cc 0x004014cc 5    6    CODE    ascii   ;|$\bv
30    0x000008d3 0x004014d3 4    5    CODE    ascii   |$\b;
31    0x00000904 0x00401504 6    8    CODE    utf8    \f]_^[Ë blocks=Basic Latin,Latin-1 Supplement
32    0x0000090c 0x0040150c 5    6    CODE    ascii   SVWUQ
33    0x00000983 0x00401583 7    9    CODE    utf8    Z]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
34    0x0000098c 0x0040158c 4    5    CODE    ascii   SVWU
35    0x000009ac 0x004015ac 4    5    CODE    ascii   3;{\f
36    0x00000a13 0x00401613 7    9    CODE    utf8    YZ]_^[Ë blocks=Basic Latin,Latin-1 Supplement
37    0x00000a1c 0x0040161c 4    5    CODE    ascii   SVWU
38    0x00000a46 0x00401646 4    5    CODE    ascii   ;s\bu
39    0x00000a4b 0x0040164b 8    9    CODE    ascii   ;s\buW;{\f
40    0x00000af4 0x004016f4 5    6    CODE    ascii   u:;{\f
41    0x00000b3a 0x0040173a 8    10   CODE    utf8    ]_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
42    0x00000be8 0x004017e8 4    5    CODE    ascii   =5 A
43    0x00000c2a 0x0040182a 4    5    CODE    ascii   =\f&A
44    0x00000c63 0x00401863 4    5    CODE    ascii   ZYYd
45    0x00000c6f 0x0040186f 4    5    CODE    ascii   =5 A
46    0x00000cb0 0x004018b0 4    5    CODE    ascii   =5 A
47    0x00000cd4 0x004018d4 5    7    CODE    utf8    3#\f&A
48    0x00000d3d 0x0040193d 4    5    CODE    ascii   ZYYd
49    0x00000d49 0x00401949 4    5    CODE    ascii   =5 A
50    0x00000ed2 0x00401ad2 5    6    CODE    ascii   ;p\bt\n
