Metadata Signature: 0x120710 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: bf68
Stream name: #~ 4
DirectoryAddress: bfd4 Size: 8940
Stream name: #Strings 12
DirectoryAddress: 14914 Size: 2ca8
Stream name: #US 4
DirectoryAddress: 175bc Size: 10
Stream name: #GUID 8
DirectoryAddress: 175cc Size: 2944
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5    6            ascii   .text
2    0x0000019f 0x0000019f 7    8            ascii   `.sdata
3    0x000001c8 0x000001c8 5    6            ascii   .rsrc
4    0x000001ef 0x000001ef 7    8            ascii   @.reloc
5    0x0000076b 0x0040236b 4    5    .text   ascii   %\f(x
6    0x00000771 0x00402371 4    5    .text   ascii   \n\boy
7    0x000007a4 0x004023a4 6    7    .text   ascii   \n\v\a\boy
8    0x000007b1 0x004023b1 4    5    .text   ascii   \nz(|
9    0x00000ad5 0x004026d5 5    6    .text   ascii   \n\f\bo\t
10   0x000032ea 0x00404eea 4    5    .text   ascii   \v\a9\r
11   0x00003382 0x00404f82 4    5    .text   ascii   \v\a9\r
12   0x000040ed 0x00405ced 5    6    .text   ascii   \n\f\bo\t
13   0x00017931 0x00419531 4    5    .text   ascii   \n\f(<
14   0x0001793d 0x0041953d 5    6    .text   ascii   \n\r\t(\r
15   0x00017999 0x00419599 4    5    .text   ascii   \n\n(6
16   0x00017b78 0x00419778 5    6    .text   ascii   \n\f\boF
17   0x00017b88 0x00419788 4    5    .text   ascii    @[#
18   0x00017b93 0x00419793 4    5    .text   ascii   ?Y(G
19   0x00017bb7 0x004197b7 4    5    .text   ascii   \a\t\b\t
20   0x00017bdf 0x004197df 4    5    .text   ascii   \n\aoJ
21   0x00017c2e 0x0041982e 4    5    .text   ascii   \na(8
22   0x00017c9a 0x0041989a 4    5    .text   ascii   \na(8
23   0x00017d78 0x00419978 4    5    .text   ascii   \tr'$
24   0x00017d98 0x00419998 4    5    .text   ascii   \vr+$
25   0x000181ae 0x00419dae 4    5    .text   ascii   \n\f8\a
26   0x000181c0 0x00419dc0 4    5    .text   ascii   \n\boJ
27   0x000181c6 0x00419dc6 5    6    .text   ascii   \n\v\a\n8
28   0x000181e2 0x00419de2 4    5    .text   ascii   \n\v8\a
29   0x000181f4 0x00419df4 4    5    .text   ascii   \n\aoJ
30   0x000181fa 0x00419dfa 5    6    .text   ascii   \n\f\b\n8
31   0x00018216 0x00419e16 4    5    .text   ascii   \n\n8\a
32   0x00018222 0x00419e22 4    5    .text   ascii   \a*(W
33   0x0001822e 0x00419e2e 5    6    .text   ascii   \n\f\b\v8
34   0x0001824a 0x00419e4a 4    5    .text   ascii   \n\n8\a
35   0x00018256 0x00419e56 4    5    .text   ascii   \a*(W
36   0x00018262 0x00419e62 5    6    .text   ascii   \n\f\b\v8
37   0x00018281 0x00419e81 4    5    .text   ascii   prC&
38   0x00018286 0x00419e86 4    5    .text   ascii   prs&
39   0x000182c2 0x00419ec2 4    5    .text   ascii   prG'
40   0x000182c7 0x00419ec7 4    5    .text   ascii   prw'
41   0x00018303 0x00419f03 4    5    .text   ascii   prG'
42   0x00018308 0x00419f08 4    5    .text   ascii   prw'
43   0x0001833f 0x00419f3f 4    5    .text   ascii   pro(
44   0x00018380 0x00419f80 4    5    .text   ascii   pra)
45   0x000183c1 0x00419fc1 4    5    .text   ascii   pr_*
46   0x00018407 0x0041a007 4    5    .text   ascii   prC&
47   0x0001840c 0x0041a00c 4    5    .text   ascii   prs&
48   0x00018448 0x0041a048 4    5    .text   ascii   prG'
49   0x0001844d 0x0041a04d 4    5    .text   ascii   prw'
50   0x00018489 0x0041a089 4    5    .text   ascii   prG'
51   0x0001848e 0x0041a08e 4    5    .text   ascii   prw'
52   0x000184c5 0x0041a0c5 4    5    .text   ascii   pro(
53   0x00018506 0x0041a106 4    5    .text   ascii   pra)
54   0x00018547 0x0041a147 4    5    .text   ascii   pr_*
55   0x0001858d 0x0041a18d 4    5    .text   ascii   prC&
56   0x00018592 0x0041a192 4    5    .text   ascii   prs&
57   0x000185ce 0x0041a1ce 4    5    .text   ascii   prG'
58   0x000185d3 0x0041a1d3 4    5    .text   ascii   prw'
59   0x0001860f 0x0041a20f 4    5    .text   ascii   prG'
60   0x00018614 0x0041a214 4    5    .text   ascii   prw'
61   0x0001864b 0x0041a24b 4    5    .text   ascii   pro(
62   0x0001868c 0x0041a28c 4    5    .text   ascii   pra)
63   0x000186cd 0x0041a2cd 4    5    .text   ascii   pr_*
64   0x00018713 0x0041a313 4    5    .text   ascii   prC&
65   0x00018718 0x0041a318 4    5    .text   ascii   prs&
66   0x00018754 0x0041a354 4    5    .text   ascii   prG'
67   0x00018759 0x0041a359 4    5    .text   ascii   prw'
68   0x00018795 0x0041a395 4    5    .text   ascii   prG'
69   0x0001879a 0x0041a39a 4    5    .text   ascii   prw'
70   0x000187d1 0x0041a3d1 4    5    .text   ascii   pro(
71   0x00018812 0x0041a412 4    5    .text   ascii   pra)
72   0x00018853 0x0041a453 4    5    .text   ascii   pr_*
73   0x00018899 0x0041a499 4    5    .text   ascii   prG'
74   0x0001889e 0x0041a49e 4    5    .text   ascii   prw'
75   0x000188d5 0x0041a4d5 4    5    .text   ascii   pro(
76   0x00018916 0x0041a516 4    5    .text   ascii   pra)
77   0x0001895c 0x0041a55c 4    5    .text   ascii   prA+
78   0x00018961 0x0041a561 4    5    .text   ascii   prq+
79   0x00018998 0x0041a598 4    5    .text   ascii   pr_*
80   0x000189de 0x0041a5de 4    5    .text   ascii   prG'
81   0x000189e3 0x0041a5e3 4    5    .text   ascii   prw'
82   0x00018a24 0x0041a624 4    5    .text   ascii   pr?,
83   0x00018a60 0x0041a660 4    5    .text   ascii   prG'
84   0x00018a65 0x0041a665 4    5    .text   ascii   prw'
