Missing bin header main
Missing bin header dwarf
[Sections]

nth paddr          size vaddr         vsize perm name
―――――――――――――――――――――――――――――――――――――――――――――――――――――
0   0x00000000      0x0 0x00000000      0x0 ---- 
1   0x00000158     0x20 0x00400158     0x20 -r-- .note.ABI-tag
2   0x00000178     0x18 0x00400178     0x18 -r-x .init
3   0x00000190  0xff7f4 0x00400190  0xff7f4 -r-x .text
4   0x000ff984    0xa0a 0x004ff984    0xa0a -r-x __libc_freeres_fn
5   0x0010038e     0xb7 0x0050038e     0xb7 -r-x __libc_thread_freeres_fn
6   0x00100448      0xe 0x00500448      0xe -r-x .fini
7   0x00100460  0x60a2e 0x00500460  0x60a2e -r-- .rodata
8   0x00160e90     0x70 0x00560e90     0x70 -r-- __libc_subfreeres
9   0x00160f00      0x8 0x00560f00      0x8 -r-- __libc_atexit
10  0x00160f08      0x8 0x00560f08      0x8 -r-- __libc_thread_subfreeres
11  0x00160f10  0x25ae4 0x00560f10  0x25ae4 -r-- .eh_frame
12  0x00187000     0x28 0x00687000     0x28 -rw- .tdata
13  0x00187028      0x0 0x00687028     0x38 -rw- .tbss
14  0x00187028     0x10 0x00687028     0x10 -rw- .ctors
15  0x00187038     0x18 0x00687038     0x18 -rw- .dtors
16  0x00187050      0x8 0x00687050      0x8 -rw- .jcr
17  0x00187060    0xcc0 0x00687060    0xcc0 -rw- .data.rel.ro
18  0x00187d20     0xe0 0x00687d20     0xe0 -rw- .got
19  0x00187e00     0x18 0x00687e00     0x18 -rw- .got.plt
20  0x00187e20   0x3408 0x00687e20   0x3408 -rw- .data
21  0x0018b228      0x0 0x0068b240  0x14770 -rw- .bss
22  0x0018b228      0x0 0x0069f9b0     0x58 -rw- __libc_freeres_ptrs
23  0x0018b228   0x2f0a 0x00000000   0x2f0a ---- .comment
24  0x0018e132    0x104 0x00000000    0x104 ---- .shstrtab

[Segments]

nth paddr           size vaddr          vsize perm name
―――――――――――――――――――――――――――――――――――――――――――――――――――――――
0   0x00000000  0x1869f4 0x00400000  0x1869f4 -r-x LOAD0
1   0x00187000    0x4228 0x00687000   0x18a08 -rw- LOAD1
2   0x00000158      0x20 0x00400158      0x20 -r-- NOTE
3   0x00187000      0x28 0x00687000      0x60 -r-- TLS
4   0x00000000       0x0 0x00000000       0x0 -rw- GNU_STACK
5   0x00000000      0x40 0x00400000      0x40 -rw- ehdr

[Entrypoints]
vaddr=0x00400190 paddr=0x00000190 haddr=0x00000018 hvaddr=0x00400018 type=program

1 entrypoints
[Constructors]

0 entrypoints
[Imports]
nth vaddr bind type lib name
――――――――――――――――――――――――――――

[Symbols]

nth paddr vaddr bind type size lib name
―――――――――――――――――――――――――――――――――――――――
[Strings]
nth  paddr      vaddr      len size section type    string
37   0x0010162a 0x0050162a 9   10   .rodata ascii   libc.so.6
38   0x00101634 0x00501634 6   7    .rodata ascii   setuid
39   0x0010163b 0x0050163b 6   7    .rodata ascii   fflush
40   0x00101642 0x00501642 7   8    .rodata ascii   readdir
41   0x0010164a 0x0050164a 8   9    .rodata ascii   _IO_putc
42   0x00101653 0x00501653 9   10   .rodata ascii   setlocale
43   0x0010165d 0x0050165d 5   6    .rodata ascii   fopen
44   0x00101663 0x00501663 7   8    .rodata ascii   strncmp
45   0x0010166b 0x0050166b 9   10   .rodata ascii   ftruncate
46   0x00101675 0x00501675 4   5    .rodata ascii   wait
47   0x0010167a 0x0050167a 7   8    .rodata ascii   regexec
48   0x00101682 0x00501682 4   5    .rodata ascii   pipe
49   0x00101687 0x00501687 8   9    .rodata ascii   __strdup
50   0x00101690 0x00501690 6   7    .rodata ascii   perror
51   0x00101697 0x00501697 8   9    .rodata ascii   closedir
52   0x001016a0 0x005016a0 10  11   .rodata ascii   initgroups
53   0x001016ab 0x005016ab 5   6    .rodata ascii   ftell
54   0x001016b1 0x005016b1 6   7    .rodata ascii   signal
55   0x001016b8 0x005016b8 7   8    .rodata ascii   strncpy
56   0x001016c0 0x005016c0 4   5    .rodata ascii   puts
57   0x001016c5 0x005016c5 4   5    .rodata ascii   fork
58   0x001016ca 0x005016ca 11  12   .rodata ascii   sigprocmask
59   0x001016d6 0x005016d6 16  17   .rodata ascii   __stack_chk_fail
60   0x001016e7 0x005016e7 8   9    .rodata ascii   __lxstat
61   0x001016f0 0x005016f0 5   6    .rodata ascii   mkdir
62   0x001016f6 0x005016f6 7   8    .rodata ascii   realloc
63   0x001016fe 0x005016fe 5   6    .rodata ascii   abort
64   0x00101704 0x00501704 5   6    .rodata ascii   stdin
65   0x0010170a 0x0050170a 5   6    .rodata ascii   _exit
66   0x00101710 0x00501710 6   7    .rodata ascii   getpid
67   0x00101717 0x00501717 5   6    .rodata ascii   flock
68   0x0010171d 0x0050171d 6   7    .rodata ascii   rewind
69   0x00101724 0x00501724 6   7    .rodata ascii   gmtime
70   0x0010172b 0x0050172b 6   7    .rodata ascii   strtok
71   0x00101732 0x00501732 8   9    .rodata ascii   endpwent
72   0x0010173b 0x0050173b 6   7    .rodata ascii   strtol
73   0x00101742 0x00501742 6   7    .rodata ascii   execle
74   0x00101749 0x00501749 5   6    .rodata ascii   fgets
75   0x0010174f 0x0050174f 8   9    .rodata ascii   getpwnam
76   0x00101758 0x00501758 6   7    .rodata ascii   calloc
77   0x0010175f 0x0050175f 6   7    .rodata ascii   strlen
78   0x00101766 0x00501766 6   7    .rodata ascii   ungetc
79   0x0010176d 0x0050176d 7   8    .rodata ascii   tmpfile
80   0x00101775 0x00501775 11  12   .rodata ascii   sigemptyset
81   0x00101781 0x00501781 7   8    .rodata ascii   openlog
82   0x00101789 0x00501789 6   7    .rodata ascii   memset
83   0x00101790 0x00501790 16  17   .rodata ascii   __errno_location
84   0x001017a1 0x005017a1 5   6    .rodata ascii   fseek
85   0x001017a7 0x005017a7 5   6    .rodata ascii   chdir
86   0x001017ad 0x005017ad 12  13   .rodata ascii   __syslog_chk
87   0x001017ba 0x005017ba 6   7    .rodata ascii   getopt
88   0x001017c1 0x005017c1 4   5    .rodata ascii   dup2
89   0x001017c6 0x005017c6 13  14   .rodata ascii   __fprintf_chk
90   0x001017d4 0x005017d4 9   10   .rodata ascii   sigaddset
91   0x001017de 0x005017de 8   9    .rodata ascii   getgrnam
92   0x001017e7 0x005017e7 6   7    .rodata ascii   stdout
93   0x001017ee 0x005017ee 5   6    .rodata ascii   fputc
94   0x001017f4 0x005017f4 15  16   .rodata ascii   __isoc99_fscanf
95   0x00101804 0x00501804 6   7    .rodata ascii   fclose
96   0x0010180b 0x0050180b 6   7    .rodata ascii   malloc
97   0x00101812 0x00501812 5   6    .rodata ascii   umask
98   0x00101818 0x00501818 10  11   .rodata ascii   strcasecmp
99   0x00101823 0x00501823 7   8    .rodata ascii   setegid
100  0x0010182b 0x0050182b 6   7    .rodata ascii   getgid
101  0x00101832 0x00501832 11  12   .rodata ascii   nl_langinfo
102  0x0010183e 0x0050183e 7   8    .rodata ascii   opendir
103  0x00101846 0x00501846 13  14   .rodata ascii   __ctype_b_loc
104  0x00101854 0x00501854 7   8    .rodata ascii   regcomp
105  0x0010185c 0x0050185c 6   7    .rodata ascii   optarg
106  0x00101863 0x00501863 6   7    .rodata ascii   stderr
107  0x0010186a 0x0050186a 14  15   .rodata ascii   __snprintf_chk
108  0x00101879 0x00501879 7   8    .rodata ascii   seteuid
109  0x00101881 0x00501881 6   7    .rodata ascii   getuid
110  0x00101888 0x00501888 7   8    .rodata ascii   getegid
111  0x00101890 0x00501890 6   7    .rodata ascii   execvp
112  0x00101897 0x00501897 7   8    .rodata ascii   freopen
113  0x0010189f 0x0050189f 5   6    .rodata ascii   creat
114  0x001018a5 0x005018a5 8   9    .rodata ascii   __fxstat
115  0x001018ae 0x005018ae 6   7    .rodata ascii   fileno
116  0x001018b5 0x005018b5 11  12   .rodata ascii   gethostname
117  0x001018c1 0x005018c1 5   6    .rodata ascii   chown
118  0x001018c7 0x005018c7 6   7    .rodata ascii   fwrite
119  0x001018ce 0x005018ce 5   6    .rodata ascii   fread
120  0x001018d4 0x005018d4 7   8    .rodata ascii   geteuid
121  0x001018dc 0x005018dc 7   8    .rodata ascii   waitpid
122  0x001018e4 0x005018e4 9   10   .rodata ascii   localtime
123  0x001018ee 0x005018ee 6   7    .rodata ascii   strchr
124  0x001018f5 0x005018f5 6   7    .rodata ascii   fdopen
125  0x001018fc 0x005018fc 5   6    .rodata ascii   sleep
126  0x00101902 0x00501902 19  20   .rodata ascii   __ctype_toupper_loc
127  0x00101916 0x00501916 12  13   .rodata ascii   __strcpy_chk
128  0x00101923 0x00501923 6   7    .rodata ascii   setsid
129  0x0010192a 0x0050192a 5   6    .rodata ascii   fcntl
130  0x00101930 0x00501930 13  14   .rodata ascii   __sprintf_chk
131  0x0010193e 0x0050193e 7   8    .rodata ascii   __xstat
132  0x00101946 0x00501946 13  14   .rodata ascii   getdtablesize
133  0x00101954 0x00501954 6   7    .rodata ascii   access
134  0x0010195b 0x0050195b 8   9    .rodata ascii   _IO_getc
135  0x00101964 0x00501964 6   7    .rodata ascii   setgid
136  0x0010196b 0x0050196b 6   7    .rodata ascii   strcmp
137  0x00101972 0x00501972 17  18   .rodata ascii   __libc_start_main
138  0x00101984 0x00501984 6   7    .rodata ascii   ferror
139  0x0010198b 0x0050198b 6   7    .rodata ascii   setenv
140  0x00101992 0x00501992 8   9    .rodata ascii   closelog
141  0x0010199b 0x0050199b 4   5    .rodata ascii   free
142  0x001019a0 0x005019a0 6   7    .rodata ascii   _edata
143  0x001019a7 0x005019a7 11  12   .rodata ascii   __bss_start
144  0x001019b3 0x005019b3 10  11   .rodata ascii   LIBPAM_1.0
145  0x001019be 0x005019be 9   10   .rodata ascii   GLIBC_2.4
146  0x001019c8 0x005019c8 9   10   .rodata ascii   GLIBC_2.7
147  0x001019d2 0x005019d2 11  12   .rodata ascii   GLIBC_2.3.4
148  0x001019de 0x005019de 11  12   .rodata ascii   GLIBC_2.2.5
149  0x001019ea 0x005019ea 9   10   .rodata ascii   GLIBC_2.3
150  0x001028c1 0x005028c1 4   5    .rodata ascii   %z| 
151  0x001028d1 0x005028d1 4   5    .rodata ascii   %r| 
152  0x001028e1 0x005028e1 4   5    .rodata ascii   %j| 
153  0x001028f1 0x005028f1 4   5    .rodata ascii   %b| 
154  0x00102901 0x00502901 4   5    .rodata ascii   %Z| 
155  0x00102911 0x00502911 4   5    .rodata ascii   %R| 
156  0x00102921 0x00502921 4   5    .rodata ascii   %J| 
157  0x00102931 0x00502931 4   5    .rodata ascii   %B| 
158  0x00102941 0x00502941 4   5    .rodata ascii   %:| 
159  0x00102951 0x00502951 4   5    .rodata ascii   %2| 
160  0x00102961 0x00502961 4   5    .rodata ascii   %*| 
161  0x00102971 0x00502971 4   5    .rodata ascii   %"| 
162  0x001029a1 0x005029a1 4   5    .rodata ascii   %\n| 
163  0x00102ac1 0x00502ac1 4   5    .rodata ascii   %z{ 
164  0x00102ad1 0x00502ad1 4   5    .rodata ascii   %r{ 
165  0x00102ae1 0x00502ae1 4   5    .rodata ascii   %j{ 
166  0x00102af1 0x00502af1 4   5    .rodata ascii   %b{ 
167  0x00102b01 0x00502b01 4   5    .rodata ascii   %Z{ 
168  0x00102b11 0x00502b11 4   5    .rodata ascii   %R{ 
169  0x00102b21 0x00502b21 4   5    .rodata ascii   %J{ 
170  0x00102b31 0x00502b31 4   5    .rodata ascii   %B{ 
171  0x00102b41 0x00502b41 4   5    .rodata ascii   %:{ 
172  0x00102b51 0x00502b51 4   5    .rodata ascii   %2{ 
173  0x00102b61 0x00502b61 4   5    .rodata ascii   %*{ 
174  0x00102b71 0x00502b71 4   5    .rodata ascii   %"{ 
175  0x00102ba1 0x00502ba1 4   5    .rodata ascii   %\n{ 
176  0x00102cc1 0x00502cc1 4   5    .rodata ascii   %zz 
177  0x00102cd1 0x00502cd1 4   5    .rodata ascii   %rz 
178  0x00102ce1 0x00502ce1 4   5    .rodata ascii   %jz 
179  0x00102cf1 0x00502cf1 4   5    .rodata ascii   %bz 
180  0x00102d01 0x00502d01 4   5    .rodata ascii   %Zz 
181  0x00102d11 0x00502d11 4   5    .rodata ascii   %Rz 
182  0x00102d21 0x00502d21 4   5    .rodata ascii   %Jz 
183  0x00102d31 0x00502d31 4   5    .rodata ascii   %Bz 
184  0x00102d41 0x00502d41 4   5    .rodata ascii   %:z 
185  0x00102d51 0x00502d51 4   5    .rodata ascii   %2z 
186  0x00102d61 0x00502d61 4   5    .rodata ascii   %*z 
187  0x00102d71 0x00502d71 4   5    .rodata ascii   %"z 
188  0x00102da1 0x00502da1 4   5    .rodata ascii   %\nz 
189  0x00102ec1 0x00502ec1 4   5    .rodata ascii   %zy 
190  0x00102ed1 0x00502ed1 4   5    .rodata ascii   %ry 
191  0x00102ee1 0x00502ee1 4   5    .rodata ascii   %jy 
192  0x00102ef1 0x00502ef1 4   5    .rodata ascii   %by 
193  0x00102f01 0x00502f01 4   5    .rodata ascii   %Zy 
194  0x00102f11 0x00502f11 4   5    .rodata ascii   %Ry 
195  0x00102f21 0x00502f21 4   5    .rodata ascii   %Jy 
196  0x00102f31 0x00502f31 4   5    .rodata ascii   %By 
197  0x00102f41 0x00502f41 4   5    .rodata ascii   %:y 
198  0x00102f51 0x00502f51 4   5    .rodata ascii   %2y 
199  0x00102f61 0x00502f61 4   5    .rodata ascii   %*y 
200  0x00102f71 0x00502f71 4   5    .rodata ascii   %"y 
201  0x00102fa1 0x00502fa1 4   5    .rodata ascii   %\ny 
202  0x0010311a 0x0050311a 8   9    .rodata ascii   US-ASCII
203  0x00103306 0x00503306 4   5    .rodata ascii   t\a=M
204  0x001034b5 0x005034b5 4   5    .rodata ascii   UH- 
205  0x001034e5 0x005034e5 4   5    .rodata ascii   UH- 
206  0x00103542 0x00503542 4   5    .rodata ascii   =xm 
207  0x00103576 0x00503576 4   5    .rodata ascii   =}t 
208  0x001035ce 0x005035ce 4   5    .rodata ascii   T$\bH
209  0x001035e9 0x005035e9 4   5    .rodata ascii   T$ H
210  0x001035f2 0x005035f2 4   5    .rodata ascii   T$(H
211  0x001035ff 0x005035ff 6   7    .rodata ascii   D$ u\b;
212  0x001036ce 0x005036ce 4   5    .rodata ascii   l$ H
213  0x001036ec 0x005036ec 5   6    .rodata ascii   AVAUH
214  0x001036f2 0x005036f2 5   6    .rodata ascii   ATUSH
215  0x00103707 0x00503707 4   5    .rodata ascii   L$0H
216  0x00103791 0x00503791 6   8    .rodata utf8    Mcɉt$4 blocks=Basic Latin,Latin Extended-B
217  0x001037a2 0x005037a2 4   5    .rodata ascii   _ Mc
218  0x001037b2 0x005037b2 4   5    .rodata ascii   L+ D
219  0x001037c1 0x005037c1 4   5    .rodata ascii   L+(D
220  0x00103822 0x00503822 4   5    .rodata ascii   T$ L
221  0x0010383f 0x0050383f 4   5    .rodata ascii   \$(D
222  0x00103851 0x00503851 4   5    .rodata ascii   T$ H
223  0x0010387b 0x0050387b 11  12   .rodata ascii   X[]A\A]A^A_
224  0x0010389b 0x0050389b 4   5    .rodata ascii   L$<B
225  0x00103a70 0x00503a70 4   5    .rodata ascii   l$ H
226  0x00103a75 0x00503a75 4   5    .rodata ascii   \$\bH
227  0x00103bd7 0x00503bd7 5   6    .rodata ascii   SXH9P
228  0x00103c2b 0x00503c2b 4   5    .rodata ascii   t$\bM
229  0x00103d18 0x00503d18 4   5    .rodata ascii   l$ L
230  0x00103d1d 0x00503d1d 4   5    .rodata ascii   d$(L
231  0x00103d22 0x00503d22 4   5    .rodata ascii   l$0L
232  0x00103d27 0x00503d27 4   5    .rodata ascii   t$8L
233  0x00103d2c 0x00503d2c 4   5    .rodata ascii   |$@H
234  0x00103d6a 0x00503d6a 4   5    .rodata ascii   l$ L
235  0x00103d6f 0x00503d6f 4   5    .rodata ascii   d$(L
236  0x00103d7b 0x00503d7b 4   5    .rodata ascii   t$8L
237  0x00103d80 0x00503d80 4   5    .rodata ascii   |$@H
238  0x00103dc2 0x00503dc2 4   5    .rodata ascii   l$ 1
239  0x00103dc9 0x00503dc9 4   5    .rodata ascii   d$(L
240  0x00103dce 0x00503dce 4   5    .rodata ascii   l$0L
241  0x00103dd3 0x00503dd3 4   5    .rodata ascii   t$8L
242  0x00103dd8 0x00503dd8 4   5    .rodata ascii   |$@H
243  0x00103ea0 0x00503ea0 4   5    .rodata ascii   l$ L
244  0x00103ea5 0x00503ea5 4   5    .rodata ascii   d$(L
245  0x00103eaa 0x00503eaa 4   5    .rodata ascii   l$0L
246  0x00103eaf 0x00503eaf 4   5    .rodata ascii   t$8L
247  0x00103eb4 0x00503eb4 4   5    .rodata ascii   |$@H
248  0x00103f0b 0x00503f0b 4   6    .rodata utf8    ƺD}@ blocks=Latin Extended-B,Basic Latin
249  0x00103f49 0x00503f49 5   6    .rodata ascii   C\btmH
250  0x00103fbf 0x00503fbf 4   5    .rodata ascii   l$ H
251  0x00103fc9 0x00503fc9 4   5    .rodata ascii   d$(L
252  0x00103fce 0x00503fce 4   5    .rodata ascii   l$0L
253  0x00103fd3 0x00503fd3 4   5    .rodata ascii   t$8L
254  0x00103fd8 0x00503fd8 4   5    .rodata ascii   |$@H
255  0x00104017 0x00504017 4   5    .rodata ascii   ATUH
256  0x0010402c 0x0050402c 5   6    .rodata ascii   T$@dH
257  0x00104095 0x00504095 5   6    .rodata ascii   H9E A
258  0x001040c1 0x005040c1 4   5    .rodata ascii   T$ H
259  0x001040d1 0x005040d1 4   5    .rodata ascii   D$(H
260  0x0010417f 0x0050417f 8   9    .rodata ascii   *system*
261  0x001041cd 0x005041cd 4   5    .rodata ascii   L$@H
262  0x00104289 0x00504289 4   5    .rodata ascii   L$@H
263  0x00104334 0x00504334 4   5    .rodata ascii   D$ H
264  0x0010433d 0x0050433d 4   5    .rodata ascii   D$(H
265  0x00104346 0x00504346 4   5    .rodata ascii   D$0H
266  0x0010436b 0x0050436b 6   7    .rodata ascii   []A\A]
267  0x0010453c 0x0050453c 4   6    .rodata utf8    HǄ$H blocks=Basic Latin,Latin Extended-B
268  0x00104597 0x00504597 4   6    .rodata utf8    HǄ$( blocks=Basic Latin,Latin Extended-B
269  0x001045b3 0x005045b3 4   6    .rodata utf8    ƺW}@ blocks=Latin Extended-B,Basic Latin
270  0x00104625 0x00504625 4   5    .rodata ascii   ATE1
271  0x00104652 0x00504652 4   5    .rodata ascii   +tKH
272  0x0010468a 0x0050468a 6   7    .rodata ascii   []A\A]
273  0x001047d0 0x005047d0 5   6    .rodata ascii   AWAVI
274  0x001047f4 0x005047f4 5   6    .rodata ascii   D$\bdH
275  0x0010489d 0x0050489d 4   5    .rodata ascii   T$8H
276  0x001048a2 0x005048a2 4   5    .rodata ascii   t$0L
277  0x001048b7 0x005048b7 4   5    .rodata ascii   |$ H
278  0x001048d1 0x005048d1 4   5    .rodata ascii   T$ H
279  0x001048d6 0x005048d6 4   5    .rodata ascii   t$8H
280  0x001048ea 0x005048ea 4   5    .rodata ascii   |$ A
281  0x00104947 0x00504947 4   5    .rodata ascii   t$(L
282  0x001049d8 0x005049d8 4   5    .rodata ascii   |$`L
283  0x001049f8 0x005049f8 4   5    .rodata ascii   5Ke 
284  0x00104a6f 0x00504a6f 10  11   .rodata ascii   []A\A]A^A_
285  0x00104ab2 0x00504ab2 4   5    .rodata ascii   t$`H
286  0x00104b50 0x00504b50 4   5    .rodata ascii   |$(H
287  0x00104b91 0x00504b91 8   9    .rodata ascii   system_u
288  0x00104cc5 0x00504cc5 8   9    .rodata ascii   AVAUATUS
289  0x00104cdb 0x00504cdb 4   5    .rodata ascii   l$ H
290  0x00104ce9 0x00504ce9 4   5    .rodata ascii   T$\bL
291  0x00104d75 0x00504d75 4   5    .rodata ascii   T$\bH
292  0x00104d7e 0x00504d7e 4   5    .rodata ascii   t`E1
293  0x00104d8a 0x00504d8a 4   5    .rodata ascii   T$\bI
294  0x00104dd3 0x00504dd3 10  11   .rodata ascii   []A\A]A^A_
295  0x00104e2e 0x00504e2e 4   5    .rodata ascii   ATUL
296  0x00104f03 0x00504f03 5   6    .rodata ascii   t$\bA9
297  0x00104f0d 0x00504f0d 4   5    .rodata ascii   |6A9
298  0x00104f39 0x00504f39 4   5    .rodata ascii   |=D9
299  0x00104f66 0x00504f66 10  11   .rodata ascii   []A\A]A^A_
300  0x00104f8f 0x00504f8f 4   5    .rodata ascii   |$\bI
301  0x00104fc2 0x00504fc2 4   5    .rodata ascii   |$\f1
302  0x00105081 0x00505081 7   8    .rodata ascii   ffffff.
303  0x001050bf 0x005050bf 5   6    .rodata ascii   ATUSH
304  0x00105305 0x00505305 4   5    .rodata ascii   |$ H
305  0x001053cd 0x005053cd 10  11   .rodata ascii   []A\A]A^A_
306  0x00105844 0x00505844 4   5    .rodata ascii   %\aW 
307  0x00105868 0x00505868 5   6    .rodata ascii   H9X\bu
308  0x00105874 0x00505874 4   5    .rodata ascii   []A\
309  0x001058c2 0x005058c2 6   7    .rodata ascii   fffff.
310  0x001058d0 0x005058d0 4   5    .rodata ascii   ATU1
311  0x00105937 0x00505937 4   5    .rodata ascii   =$V 
312  0x0010598c 0x0050598c 4   5    .rodata ascii   []A\
313  0x00105991 0x00505991 7   8    .rodata ascii   ffffff.
314  0x001059a5 0x005059a5 9   10   .rodata ascii   AVAUATUSH
315  0x001059d3 0x005059d3 4   5    .rodata ascii   T$ A
316  0x00105b12 0x00505b12 4   5    .rodata ascii   \t\a1
317  0x00105b36 0x00505b36 4   5    .rodata ascii   t(I9
318  0x00105be2 0x00505be2 4   5    .rodata ascii   =yS 
319  0x00105c3b 0x00505c3b 4   5    .rodata ascii   |$@1
320  0x00105cf9 0x00505cf9 4   5    .rodata ascii   T$ H
321  0x00105da6 0x00505da6 4   5    .rodata ascii   |$DA
322  0x00105dd8 0x00505dd8 4   5    .rodata ascii   \$<D
323  0x00105e0e 0x00505e0e 4   5    .rodata ascii   T$\bA
324  0x00105fde 0x00505fde 4   5    .rodata ascii   =}O 
325  0x00105fef 0x00505fef 4   5    .rodata ascii   =lO 
326  0x00106019 0x00506019 10  11   .rodata ascii   []A\A]A^A_
327  0x001060dc 0x005060dc 4   5    .rodata ascii   T$ M
328  0x0010646f 0x0050646f 4   5    .rodata ascii   t'Ic
329  0x001064dd 0x005064dd 4   5    .rodata ascii   D$\bA
330  0x001065ba 0x005065ba 4   5    .rodata ascii   =9D 
