[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000b7 0x000000b7 6   7            ascii   iRichu
2    0x000001c0 0x000001c0 5   6            ascii   .text
3    0x000001e7 0x000001e7 7   8            ascii   `.rdata
4    0x0000020f 0x0000020f 6   7            ascii   @.data
5    0x00000238 0x00000238 6   7            ascii   .ndata
6    0x00000260 0x00000260 5   6            ascii   .rsrc
93   0x0000261d 0x0040321d 4   5    .text   ascii   SUV3
94   0x00002663 0x00403263 5   6    .text   ascii   D$8h`
95   0x000027eb 0x004033eb 4   5    .text   ascii   u6Wh
96   0x00002837 0x00403437 4   6    .text   utf8    ;ÉD$ blocks=Basic Latin,Latin-1 Supplement
97   0x00002849 0x00403449 4   5    .text   ascii   tvSU
98   0x000028a5 0x004034a5 4   5    .text   ascii   t*Vh
99   0x0000292d 0x0040352d 4   5    .text   ascii   u\vVh
100  0x00002996 0x00403596 4   5    .text   ascii   t-SV
101  0x00002a22 0x00403622 5   6    .text   ascii   D$(Ph
102  0x00002a31 0x00403631 6   7    .text   ascii   D$,SPS
103  0x00002a5b 0x0040365b 8   9    .text   ascii   t\fVj%SSS
104  0x00002a67 0x00403667 4   5    .text   ascii   t\rVj
105  0x00002a74 0x00403674 4   5    .text   ascii   u\aj\t
106  0x00002b2f 0x0040372f 5   6    .text   ascii   H\b;L$
107  0x00002b47 0x00403747 4   5    .text   ascii   t$\bV
108  0x00002b56 0x00403756 5   6    .text   ascii   ,j\fj@
109  0x00002bb8 0x004037b8 4   5    .text   ascii   SWSh
110  0x00002c61 0x00403861 5   6    .text   ascii   tT<"u
111  0x00002c82 0x00403882 4   5    .text   ascii   v&h\f
112  0x00002d2e 0x0040392e 5   6    .text   ascii   SPSj0
113  0x00002d41 0x00403941 6   7    .text   ascii   D$$+D$
114  0x00002d4c 0x0040394c 8   9    .text   ascii   D$,+D$$P
115  0x00002d59 0x00403959 4   5    .text   ascii   t$,h
116  0x00002e44 0x00403a44 4   5    .text   ascii   _^][
117  0x00002e4c 0x00403a4c 4   5    .text   ascii   SUVW
118  0x00002e61 0x00403a61 4   5    .text   ascii   5D7B
119  0x00002e7b 0x00403a7b 4   5    .text   ascii   \r@7B
120  0x00002ef0 0x00403af0 4   5    .text   ascii   5(7B
121  0x00002f14 0x00403b14 5   7    .text   utf8    _^][Ã blocks=Basic Latin,Latin-1 Supplement
122  0x00002f3e 0x00403b3e 4   5    .text   ascii   |$$3
123  0x00002f4a 0x00403b4a 5   6    .text   ascii   UUUUW
124  0x00002f61 0x00403b61 4   5    .text   ascii   D$,H
125  0x00002fbe 0x00403bbe 5   6    .text   ascii   t$,VW
126  0x00002ff7 0x00403bf7 4   5    .text   ascii   u\f9-
127  0x0000300a 0x00403c0a 4   5    .text   ascii   u49-
128  0x00003045 0x00403c45 4   5    .text   ascii   t$0h
129  0x0000305e 0x00403c5e 4   5    .text   ascii   t$0S
130  0x00003071 0x00403c71 5   7    .text   utf8    |$$;٣ blocks=Basic Latin,Arabic
131  0x0000307e 0x00403c7e 4   5    .text   ascii   54r@
132  0x00003087 0x00403c87 4   5    .text   ascii   =\b7B
133  0x000030d8 0x00403cd8 4   5    .text   ascii   5 7B
134  0x000031b4 0x00403db4 6   7    .text   ascii   D$,t\bf
135  0x0000333c 0x00403f3c 4   5    .text   ascii   t$ U
136  0x0000335b 0x00403f5b 4   5    .text   ascii   u\j\b
137  0x0000338a 0x00403f8a 4   5    .text   ascii   -\b7B
138  0x0000339c 0x00403f9c 4   5    .text   ascii   u\e9-
139  0x000033bb 0x00403fbb 4   5    .text   ascii   _^][
140  0x000033d5 0x00403fd5 5   6    .text   ascii   t$\bh\b
141  0x000033de 0x00403fde 4   5    .text   ascii   5\b7B
142  0x000033ed 0x00403fed 4   5    .text   ascii   t$\fj
143  0x00003424 0x00404024 5   6    .text   ascii   t$\bj(
144  0x0000342a 0x0040402a 4   5    .text   ascii   5\b7B
145  0x00003446 0x00404046 4   5    .text   ascii   t$\fP
146  0x000034c0 0x004040c0 4   5    .text   ascii   _t\nP
147  0x000035a2 0x004041a2 4   5    .text   ascii   s8j#
148  0x0000362b 0x0040422b 4   5    .text   ascii   PWh5
149  0x0000377a 0x0040437a 4   5    .text   ascii   5\b7B
150  0x0000378e 0x0040438e 4   5    .text   ascii   5\b7B
151  0x0000386f 0x0040446f 5   6    .text   ascii   u\bulh
152  0x00003980 0x00404580 4   5    .text   ascii   u Pj
153  0x00003999 0x00404599 4   5    .text   ascii   t\aWS
154  0x00003aec 0x004046ec 4   5    .text   ascii   t0Pj
155  0x00003b28 0x00404728 4   5    .text   ascii   u\nj\a
156  0x00003b50 0x00404750 4   5    .text   ascii   u\r9=
157  0x00003c0e 0x0040480e 4   5    .text   ascii   j\nYj
158  0x00003c3d 0x0040483d 4   6    .text   utf8    j\n3ҍ blocks=Basic Latin,Cyrillic
159  0x00003c65 0x00404865 4   5    .text   ascii   PWVh
160  0x00003ca6 0x004048a6 4   5    .text   ascii   D$\f3
161  0x00003cc4 0x004048c4 4   5    .text   ascii   \r(7B
162  0x00003cfd 0x004048fd 4   5    .text   ascii   j\th\n
163  0x00003da5 0x004049a5 4   5    .text   ascii   54r@
164  0x00003e04 0x00404a04 4   5    .text   ascii   =`7B
165  0x00003e82 0x00404a82 4   5    .text   ascii   }\rSj
166  0x00003eb3 0x00404ab3 4   5    .text   ascii   PShC
167  0x00003ebf 0x00404abf 4   5    .text   ascii   WPhQ
168  0x00003ece 0x00404ace 4   6    .text   utf8    !|ɋ} blocks=Basic Latin,Latin Extended-B
169  0x00003ef7 0x00404af7 5   6    .text   ascii   9=,7B
170  0x00003f38 0x00404b38 5   8    .text   utf8    Mĉ}܉U blocks=Basic Latin,Latin Extended-A,Syriac
171  0x00003fb2 0x00404bb2 5   6    .text   ascii   ;=,7B
172  0x00004006 0x00404c06 4   6    .text   utf8    3ہ}\f blocks=Basic Latin,Arabic
173  0x0000402f 0x00404c2f 5   6    .text   ascii   t\t9E\f
174  0x00004056 0x00404c56 7   8    .text   ascii   us9E\ft\t
175  0x000040dd 0x00404cdd 4   5    .text   ascii   p\Sh
176  0x0000411c 0x00404d1c 4   6    .text   utf8     ߁}\f blocks=Basic Latin,NKo
177  0x00004143 0x00404d43 4   5    .text   ascii   SShG
178  0x00004158 0x00404d58 4   5    .text   ascii   SPhP
179  0x00004173 0x00404d73 4   5    .text   ascii   j _W
180  0x0000417c 0x00404d7c 4   5    .text   ascii   WSh 
181  0x0000419b 0x00404d9b 8   9    .text   ascii   9E\fu\bSSP
182  0x000041a7 0x00404da7 4   6    .text   utf8    ց}\f\v blocks=Armenian,Basic Latin
183  0x00004203 0x00404e03 4   5    .text   ascii   HPj\b
184  0x0000423a 0x00404e3a 4   5    .text   ascii   SQhN
185  0x000042f2 0x00404ef2 4   5    .text   ascii   PSh\r
186  0x00004359 0x00404f59 4   5    .text   ascii   5@r@
187  0x000043a6 0x00404fa6 4   5    .text   ascii    uYh
188  0x000043e8 0x00404fe8 4   5    .text   ascii   u\e9=
189  0x00004461 0x00405061 4   5    .text   ascii   E\bt\e
190  0x00004497 0x00405097 5   6    .text   ascii   uDSSh
191  0x000044b5 0x004050b5 7   11   .text   utf8    +ǉ]؉EԍE blocks=Basic Latin,Latin Extended-B,Arabic,Cyrillic Supplement
192  0x000044f3 0x004050f3 4   5    .text   ascii   5(7B
193  0x000044fa 0x004050fa 4   5    .text   ascii   =,7B
194  0x0000456c 0x0040516c 4   6    .text   utf8    }\f3ہ blocks=Basic Latin,Arabic
195  0x000045a3 0x004051a3 4   5    .text   ascii   =4r@
196  0x00004623 0x00405223 4   5    .text   ascii   PSh\e
197  0x00004637 0x00405237 4   5    .text   ascii   PPh6
198  0x00004664 0x00405264 4   5    .text   ascii   9]\f|
199  0x0000466a 0x0040526a 5   6    .text   ascii   u\fSh$
200  0x0000467b 0x0040527b 4   5    .text   ascii   p0j\e
201  0x000046a4 0x004052a4 4   5    .text   ascii   u\rj\b
202  0x000046ec 0x004052ec 5   6    .text   ascii   u\fSh\t
203  0x00004711 0x00405311 5   6    .text   ascii   E\fPSh
204  0x00004739 0x00405339 4   5    .text   ascii   5@r@
205  0x00004774 0x00405374 4   5    .text   ascii   t$jx
206  0x0000479d 0x0040539d 4   5    .text   ascii   5\b7B
207  0x000047c3 0x004053c3 4   6    .text   utf8    {uKE
208  0x0000482a 0x0040542a 6   7    .text   ascii   u\bSQPh
209  0x000048bc 0x004054bc 5   6    .text   ascii   \nFC;]
210  0x000049b0 0x004055b0 5   6    .text   ascii   t$\bWV
211  0x000049e5 0x004055e5 4   5    .text   ascii   u\bWV
212  0x00004a01 0x00405601 4   5    .text   ascii   ]\fVW
213  0x00004a7f 0x0040567f 4   5    .text   ascii   \u\vh
214  0x00004add 0x004056dd 5   6    .text   ascii   tc<.u
215  0x00004ae7 0x004056e7 4   5    .text   ascii   tYVS
216  0x00004b6f 0x0040576f 7   8    .text   ascii   9u\btK9u
217  0x00004bc8 0x004057c8 4   5    .text   ascii   t$\bV
218  0x00004bdc 0x004057dc 5   6    .text   ascii   8\t\vh
219  0x00004bf6 0x004057f6 8   9    .text   ascii   \r:L$\bt\rP
220  0x00004c0f 0x0040580f 4   5    .text   ascii   t$\bV
221  0x00004c19 0x00405819 7   9    .text   utf8    ƀ8\t\fPV blocks=Latin Extended-B,Basic Latin
222  0x00004c62 0x00405862 4   5    .text   ascii   5 r@
223  0x00004c7b 0x0040587b 4   5    .text   ascii   ;:u\v
224  0x00004c96 0x00405896 5   6    .text   ascii   ^j\PN
225  0x00004d2f 0x0040592f 4   5    .text   ascii   QSVW
226  0x00004d90 0x00405990 5   7    .text   utf8    D$\f+J
227  0x00004dfb 0x004059fb 6   7    .text   ascii   u\bWjd_
228  0x00004e5b 0x00405a5b 4   5    .text   ascii   t\n;u
229  0x00004e6e 0x00405a6e 5   6    .text   ascii   QSUVW
230  0x00004f2c 0x00405b2c 4   5    .text   ascii   \nPj@
231  0x00004fba 0x00405bba 4   5    .text   ascii   PPPU
232  0x00004fcc 0x00405bcc 4   5    .text   ascii   PWVU
233  0x00004fe4 0x00405be4 5   6    .text   ascii   _^][Y
234  0x00005095 0x00405c95 4   5    .text   ascii   t$\bh
235  0x000050b2 0x00405cb2 6   7    .text   ascii   M\bSVW3
236  0x00005177 0x00405d77 4   5    .text   ascii   \r87B
237  0x00005184 0x00405d84 5   6    .text   ascii   9E\bVW
238  0x00005192 0x00405d92 4   6    .text   utf8    U\b+Ё blocks=Basic Latin,Cyrillic
239  0x0000524f 0x00405e4f 5   6    .text   ascii   @PWSh
240  0x0000528e 0x00405e8e 4   5    .text   ascii   $uhh
241  0x000052ba 0x00405eba 4   5    .text   ascii   5\b7B
242  0x000052ce 0x00405ece 4   5    .text   ascii   5\b7B
243  0x00005306 0x00405f06 6   7    .text   ascii   u\vhHs@
244  0x00005326 0x00405f26 4   5    .text   ascii   5\b7B
245  0x0000538f 0x00405f8f 6   7    .text   ascii   _^[t\tP
246  0x000053a4 0x00405fa4 4   5    .text   ascii   t$\fW
247  0x000053df 0x00405fdf 4   5    .text   ascii   - r@
248  0x000053e6 0x00405fe6 4   5    .text   ascii   v"Ph
249  0x00005424 0x00406024 4   5    .text   ascii   \a< t
250  0x00005429 0x00406029 4   5    .text   ascii   <\u\a
251  0x000054da 0x004060da 4   5    .text   ascii   Vu-3
252  0x00005508 0x00406108 4   6    .text   utf8    |ՋT$ blocks=Basic Latin,Armenian
253  0x00005519 0x00406119 4   5    .text   ascii   L$\fW
254  0x0000556a 0x0040616a 5   6    .text   ascii   SVWj"
255  0x00005608 0x00406208 4   5    .text   ascii   <6;}
256  0x00005844 0x00406444 4   6    .text   utf8    +M\\e
257  0x000059df 0x004065df 7   11   .text   utf8    E؉E܋EԉE blocks=Basic Latin,Arabic,Syriac,Cyrillic Supplement
258  0x00005b09 0x00406709 11  17   .text   utf8    M؉M܋MԉEԉM؋E blocks=Basic Latin,Arabic,Syriac,Cyrillic Supplement
259  0x00005b91 0x00406791 4   7    .text   utf8    +ÉM\r blocks=Basic Latin,Latin-1 Supplement
260  0x00005cdd 0x004068dd 4   7    .text   utf8    EԋEԅ blocks=Basic Latin,Cyrillic Supplement
261  0x00006029 0x00406c29 4   5    .text   ascii   %|r@
262  0x0000602f 0x00406c2f 4   5    .text   ascii   %xr@
263  0x00006035 0x00406c35 4   5    .text   ascii   %tr@
264  0x00006498 0x00407298 8   9    .rdata  ascii   RichEdit
265  0x000064a4 0x004072a4 11  12   .rdata  ascii   RichEdit20A
266  0x000064b0 0x004072b0 8   9    .rdata  ascii   RichEd32
267  0x000064bc 0x004072bc 8   9    .rdata  ascii   RichEd20
268  0x000064c8 0x004072c8 36  37   .rdata  ascii   .DEFAULT\Control Panel\International
269  0x000064f0 0x004072f0 36  37   .rdata  ascii   Control Panel\Desktop\ResourceLocale
270  0x0000651c 0x0040731c 41  42   .rdata  ascii   Software\Microsoft\Windows\CurrentVersion
271  0x00006548 0x00407348 41  42   .rdata  ascii   \Microsoft\Internet Explorer\Quick Launch
272  0x000068f2 0x004076f2 6   7    .rdata  ascii   MulDiv
273  0x000068fc 0x004076fc 11  12   .rdata  ascii   DeleteFileA
274  0x0000690a 0x0040770a 14  15   .rdata  ascii   FindFirstFileA
275  0x0000691c 0x0040771c 13  14   .rdata  ascii   FindNextFileA
276  0x0000692c 0x0040772c 9   10   .rdata  ascii   FindClose
277  0x00006938 0x00407738 14  15   .rdata  ascii   SetFilePointer
278  0x0000694a 0x0040774a 9   10   .rdata  ascii   WriteFile
279  0x00006956 0x00407756 24  25   .rdata  ascii   GetPrivateProfileStringA
280  0x00006972 0x00407772 26  27   .rdata  ascii   WritePrivateProfileStringA
281  0x00006990 0x00407790 19  20   .rdata  ascii   MultiByteToWideChar
282  0x000069a6 0x004077a6 11  12   .rdata  ascii   FreeLibrary
283  0x000069b4 0x004077b4 14  15   .rdata  ascii   LoadLibraryExA
284  0x000069c6 0x004077c6 16  17   .rdata  ascii   GetModuleHandleA
285  0x000069da 0x004077da 18  19   .rdata  ascii   GetExitCodeProcess
286  0x000069f0 0x004077f0 19  20   .rdata  ascii   WaitForSingleObject
287  0x00006a06 0x00407806 11  12   .rdata  ascii   GlobalAlloc
288  0x00006a14 0x00407814 10  11   .rdata  ascii   GlobalFree
289  0x00006a22 0x00407822 25  26   .rdata  ascii   ExpandEnvironmentStringsA
290  0x00006a3e 0x0040783e 8   9    .rdata  ascii   lstrcmpA
291  0x00006a4a 0x0040784a 9   10   .rdata  ascii   lstrcmpiA
292  0x00006a56 0x00407856 11  12   .rdata  ascii   CloseHandle
293  0x00006a64 0x00407864 11  12   .rdata  ascii   SetFileTime
294  0x00006a72 0x00407872 15  16   .rdata  ascii   CompareFileTime
295  0x00006a84 0x00407884 11  12   .rdata  ascii   SearchPathA
296  0x00006a92 0x00407892 17  18   .rdata  ascii   GetShortPathNameA
297  0x00006aa6 0x004078a6 16  17   .rdata  ascii   GetFullPathNameA
298  0x00006aba 0x004078ba 9   10   .rdata  ascii   MoveFileA
299  0x00006ac6 0x004078c6 20  21   .rdata  ascii   SetCurrentDirectoryA
300  0x00006ade 0x004078de 18  19   .rdata  ascii   GetFileAttributesA
301  0x00006af4 0x004078f4 12  13   .rdata  ascii   GetLastError
302  0x00006b04 0x00407904 16  17   .rdata  ascii   CreateDirectoryA
303  0x00006b18 0x00407918 18  19   .rdata  ascii   SetFileAttributesA
304  0x00006b2e 0x0040792e 5   6    .rdata  ascii   Sleep
305  0x00006b36 0x00407936 12  13   .rdata  ascii   GetTickCount
306  0x00006b46 0x00407946 11  12   .rdata  ascii   CreateFileA
307  0x00006b54 0x00407954 11  12   .rdata  ascii   GetFileSize
308  0x00006b62 0x00407962 18  19   .rdata  ascii   GetModuleFileNameA
309  0x00006b78 0x00407978 8   9    .rdata  ascii   ReadFile
310  0x00006b84 0x00407984 17  18   .rdata  ascii   GetCurrentProcess
311  0x00006b98 0x00407998 9   10   .rdata  ascii   CopyFileA
312  0x00006ba4 0x004079a4 11  12   .rdata  ascii   ExitProcess
313  0x00006bb2 0x004079b2 23  24   .rdata  ascii   SetEnvironmentVariableA
314  0x00006bcc 0x004079cc 20  21   .rdata  ascii   GetWindowsDirectoryA
315  0x00006be4 0x004079e4 12  13   .rdata  ascii   GetTempPathA
316  0x00006bf4 0x004079f4 15  16   .rdata  ascii   GetCommandLineA
317  0x00006c06 0x00407a06 12  13   .rdata  ascii   SetErrorMode
318  0x00006c16 0x00407a16 12  13   .rdata  ascii   LoadLibraryA
319  0x00006c26 0x00407a26 8   9    .rdata  ascii   lstrlenA
320  0x00006c32 0x00407a32 9   10   .rdata  ascii   lstrcpynA
321  0x00006c3e 0x00407a3e 17  18   .rdata  ascii   GetDiskFreeSpaceA
322  0x00006c52 0x00407a52 12  13   .rdata  ascii   GlobalUnlock
323  0x00006c62 0x00407a62 10  11   .rdata  ascii   GlobalLock
324  0x00006c70 0x00407a70 12  13   .rdata  ascii   CreateThread
325  0x00006c80 0x00407a80 14  15   .rdata  ascii   CreateProcessA
326  0x00006c92 0x00407a92 16  17   .rdata  ascii   RemoveDirectoryA
327  0x00006ca6 0x00407aa6 16  17   .rdata  ascii   GetTempFileNameA
328  0x00006cba 0x00407aba 8   9    .rdata  ascii   lstrcpyA
329  0x00006cc6 0x00407ac6 8   9    .rdata  ascii   lstrcatA
330  0x00006cd2 0x00407ad2 19  20   .rdata  ascii   GetSystemDirectoryA
331  0x00006ce8 0x00407ae8 10  11   .rdata  ascii   GetVersion
332  0x00006cf6 0x00407af6 14  15   .rdata  ascii   GetProcAddress
333  0x00006d06 0x00407b06 12  13   .rdata  ascii   KERNEL32.dll
334  0x00006d16 0x00407b16 8   9    .rdata  ascii   EndPaint
335  0x00006d22 0x00407b22 9   10   .rdata  ascii   DrawTextA
336  0x00006d2e 0x00407b2e 8   9    .rdata  ascii   FillRect
337  0x00006d3a 0x00407b3a 13  14   .rdata  ascii   GetClientRect
338  0x00006d4a 0x00407b4a 10  11   .rdata  ascii   BeginPaint
339  0x00006d58 0x00407b58 14  15   .rdata  ascii   DefWindowProcA
340  0x00006d6a 0x00407b6a 12  13   .rdata  ascii   SendMessageA
341  0x00006d7a 0x00407b7a 14  15   .rdata  ascii   InvalidateRect
342  0x00006d8c 0x00407b8c 12  13   .rdata  ascii   EnableWindow
343  0x00006d9c 0x00407b9c 9   10   .rdata  ascii   ReleaseDC
344  0x00006da8 0x00407ba8 5   6    .rdata  ascii   GetDC
345  0x00006db0 0x00407bb0 10  11   .rdata  ascii   LoadImageA
346  0x00006dbe 0x00407bbe 14  15   .rdata  ascii   SetWindowLongA
347  0x00006dd0 0x00407bd0 10  11   .rdata  ascii   GetDlgItem
348  0x00006dde 0x00407bde 8   9    .rdata  ascii   IsWindow
349  0x00006dea 0x00407bea 13  14   .rdata  ascii   FindWindowExA
350  0x00006dfa 0x00407bfa 19  20   .rdata  ascii   SendMessageTimeoutA
351  0x00006e10 0x00407c10 9   10   .rdata  ascii   wsprintfA
352  0x00006e1c 0x00407c1c 10  11   .rdata  ascii   ShowWindow
353  0x00006e2a 0x00407c2a 19  20   .rdata  ascii   SetForegroundWindow
354  0x00006e40 0x00407c40 15  16   .rdata  ascii   PostQuitMessage
355  0x00006e52 0x00407c52 14  15   .rdata  ascii   SetWindowTextA
356  0x00006e64 0x00407c64 8   9    .rdata  ascii   SetTimer
357  0x00006e70 0x00407c70 18  19   .rdata  ascii   CreateDialogParamA
358  0x00006e86 0x00407c86 13  14   .rdata  ascii   DestroyWindow
359  0x00006e96 0x00407c96 13  14   .rdata  ascii   ExitWindowsEx
360  0x00006ea6 0x00407ca6 9   10   .rdata  ascii   CharNextA
361  0x00006eb2 0x00407cb2 15  16   .rdata  ascii   DialogBoxParamA
362  0x00006ec4 0x00407cc4 13  14   .rdata  ascii   GetClassInfoA
363  0x00006ed4 0x00407cd4 15  16   .rdata  ascii   CreateWindowExA
364  0x00006ee6 0x00407ce6 21  22   .rdata  ascii   SystemParametersInfoA
365  0x00006efe 0x00407cfe 14  15   .rdata  ascii   RegisterClassA
366  0x00006f10 0x00407d10 9   10   .rdata  ascii   EndDialog
367  0x00006f1c 0x00407d1c 14  15   .rdata  ascii   ScreenToClient
368  0x00006f2e 0x00407d2e 13  14   .rdata  ascii   GetWindowRect
369  0x00006f3e 0x00407d3e 14  15   .rdata  ascii   EnableMenuItem
370  0x00006f50 0x00407d50 13  14   .rdata  ascii   GetSystemMenu
371  0x00006f60 0x00407d60 13  14   .rdata  ascii   SetClassLongA
372  0x00006f70 0x00407d70 15  16   .rdata  ascii   IsWindowEnabled
373  0x00006f82 0x00407d82 12  13   .rdata  ascii   SetWindowPos
374  0x00006f92 0x00407d92 11  12   .rdata  ascii   GetSysColor
