[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000ef 0x000000ef 5    6            ascii   +Rich
2    0x00000200 0x00000200 5    6            ascii   .text
3    0x00000227 0x00000227 7    8            ascii   `.rdata
4    0x0000024f 0x0000024f 6    7            ascii   @.data
5    0x00000278 0x00000278 5    6            ascii   .rsrc
6    0x0000029f 0x0000029f 7    8            ascii   @.reloc
7    0x0000040d 0x0040100d 4    5    .text   ascii   h0,G
8    0x00000428 0x00401028 4    5    .text   ascii   $?,G
9    0x00000440 0x00401040 4    5    .text   ascii   hK,G
10   0x0000044e 0x0040104e 4    5    .text   ascii   hW,G
11   0x0000046e 0x0040106e 5    7    .text   utf8    Yù(\eJ blocks=Basic Latin,Latin-1 Supplement
12   0x000004cc 0x004010cc 4    5    .text   ascii   h\f-G
13   0x000004f1 0x004010f1 4    5    .text   ascii   h`"J
14   0x000009c8 0x004015c8 4    5    .text   ascii   E\bPj
15   0x00000be4 0x004017e4 4    6    .text   utf8    ʚ;RP blocks=IPA Extensions,Basic Latin
16   0x00000c0d 0x0040180d 4    6    .text   utf8    ʚ;RP blocks=IPA Extensions,Basic Latin
17   0x00000c27 0x00401827 5    8    .text   utf8    EԉU؋U blocks=Basic Latin,Cyrillic Supplement,Arabic
18   0x00000c36 0x00401836 7    11   .text   utf8    E؉ỦEЍM blocks=Basic Latin,Arabic,Combining Diacritical Marks,Cyrillic
19   0x00000dc3 0x004019c3 4    5    .text   ascii   \bIu\r
20   0x000010b9 0x00401cb9 5    6    .text   ascii   ;E\fu\t
21   0x00001a1d 0x0040261d 5    6    .text   ascii   Ph0%@
22   0x00001b9d 0x0040279d 4    5    .text   ascii   u0j\b
23   0x00001bb5 0x004027b5 4    5    .text   ascii   h ,G
24   0x00001be3 0x004027e3 4    6    .text   utf8    Q3\bE
25   0x000020b7 0x00402cb7 5    6    .text   ascii   ;E\buc
26   0x00002300 0x00402f00 5    9    .text   utf8    EԋUԉU blocks=Basic Latin,Cyrillic Supplement
27   0x00002340 0x00402f40 4    5    .text   ascii   tMj\b
28   0x00002656 0x00403256 7    8    .text   ascii   Qd;U\b}\t
29   0x000026df 0x004032df 6    7    .text   ascii   Qd;U\b}
30   0x000027de 0x004033de 4    5    .text   ascii   U\bRh
31   0x000027f3 0x004033f3 4    6    .text   utf8    %3ɉM blocks=Basic Latin,Latin Extended-B
32   0x00002805 0x00403405 4    5    .text   ascii   U\bRh
33   0x0000290b 0x0040350b 6    9    .text   utf8    $3ɉM܍M blocks=Basic Latin,Latin Extended-B,Syriac
34   0x00002ceb 0x004038eb 5    6    .text   ascii   Ph07@
35   0x0000341a 0x0040401a 5    6    .text   ascii   9AHt\v
36   0x00003487 0x00404087 5    6    .text   ascii   9AHt\v
37   0x00003636 0x00404236 4    5    .text   ascii   Y_^[
38   0x0000367d 0x0040427d 4    5    .text   ascii   M\fQj
39   0x000037b1 0x004043b1 4    5    .text   ascii   t\ejt
40   0x000037e3 0x004043e3 4    6    .text   utf8    M؉HL blocks=Basic Latin,Arabic
41   0x00003ae0 0x004046e0 4    6    .text   utf8    øAG@ blocks=Latin-1 Supplement,Basic Latin
42   0x00003b5d 0x0040475d 4    5    .text   ascii   Y_^[
43   0x00003d7f 0x0040497f 4    5    .text   ascii   SVWP
44   0x00003da1 0x004049a1 4    7    .text   utf8    M܋U܋ blocks=Basic Latin,Syriac
45   0x00003dc5 0x004049c5 5    8    .text   utf8    E؋U؉U blocks=Basic Latin,Arabic
46   0x00003dfc 0x004049fc 4    6    .text   utf8    E܋\bQ blocks=Basic Latin,Syriac
47   0x00003e1d 0x00404a1d 5    9    .text   utf8    ԉe\tŨ blocks=Cyrillic Supplement,Basic Latin,Combining Diacritical Marks
48   0x00003e60 0x00404a60 5    8    .text   utf8    EȋUȉU blocks=Basic Latin,Latin Extended-B
49   0x00003eba 0x00404aba 4    5    .text   ascii   Y_^[
50   0x0000415a 0x00404d5a 4    5    .text   ascii   ;E\bt
51   0x00004916 0x00405516 4    5    .text   ascii   :\nu.
52   0x000049e0 0x004055e0 5    8    .text   utf8    3\bEۍM blocks=Basic Latin,Arabic
53   0x00004d83 0x00405983 5    6    .text   ascii   M\bQh<
54   0x00004e51 0x00405a51 5    6    .text   ascii   M\bQh\
55   0x00004eaf 0x00405aaf 5    6    .text   ascii   \n;H\bt
56   0x00004eb6 0x00405ab6 4    7    .text   utf8    U\bR蒻 blocks=Basic Latin,CJK Unified Ideographs
57   0x00004fe1 0x00405be1 4    5    .text   ascii   \bj?h
58   0x00005131 0x00405d31 4    5    .text   ascii   uAh\b
59   0x0000551b 0x0040611b 4    5    .text   ascii   h`\eH
60   0x00005acd 0x004066cd 6    7    .text   ascii   \b;M\btj
61   0x00005db8 0x004069b8 4    7    .text   utf8    ̉e܋E blocks=Combining Diacritical Marks,Basic Latin,Syriac
62   0x00005e10 0x00406a10 4    7    .text   utf8    ̉e؋E blocks=Combining Diacritical Marks,Basic Latin,Arabic
63   0x000060e2 0x00406ce2 5    6    .text   ascii   9E\bt 
64   0x0000616a 0x00406d6a 4    5    .text   ascii   ;E\bt
65   0x00006198 0x00406d98 4    7    .text   utf8    E\bP谨 blocks=Basic Latin,CJK Unified Ideographs
66   0x000066ba 0x004072ba 4    7    .text   utf8    E\bP莣 blocks=Basic Latin,CJK Unified Ideographs
67   0x000067e8 0x004073e8 4    6    .text   utf8    EԋM\b blocks=Basic Latin,Cyrillic Supplement
68   0x000067ee 0x004073ee 4    7    .text   utf8    MЋUЋ blocks=Basic Latin,Cyrillic
69   0x000067f6 0x004073f6 5    8    .text   utf8    E؋MЋQ blocks=Basic Latin,Arabic,Cyrillic
70   0x00006ab8 0x004076b8 4    7    .text   utf8    E\bP萟 blocks=Basic Latin,CJK Unified Ideographs
71   0x00006c65 0x00407865 4    5    .text   ascii   E\b;E
72   0x00006c80 0x00407880 4    5    .text   ascii   E\b+E
