Metadata Signature: 0x293d8 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 4
DirectoryAddress: 60 Size: 1524
Stream name: #~ 4
DirectoryAddress: 1584 Size: 1274
Stream name: #Strings 12
DirectoryAddress: 27f8 Size: 10
Stream name: #GUID 8
DirectoryAddress: 2808 Size: 7a0
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5    6            ascii   .text
2    0x0000019f 0x0000019f 7    8            ascii   `.reloc
3    0x000001c7 0x000001c7 6    7            ascii   B.rsrc
4    0x000002f3 0x004020f3 6    8    .text   utf8     Kmڕa} blocks=Basic Latin,Arabic
5    0x0000043a 0x0040223a 4    5    .text   ascii   \n\r\to
6    0x00000455 0x00402255 4    5    .text   ascii   ,\f\to
7    0x0000047e 0x0040227e 4    5    .text   ascii   ,\f\to
8    0x000004a6 0x004022a6 5    6    .text   ascii   \n\n+g\a
9    0x000004c5 0x004022c5 5    6    .text   ascii   \n\n+H\a
10   0x000004d9 0x004022d9 4    5    .text   ascii   \b,)\a
11   0x000004f5 0x004022f5 5    6    .text   ascii   \n+\n 1
12   0x00000502 0x00402302 5    6    .text   ascii   \n+\f\tt
13   0x0000054e 0x0040234e 4    5    .text   ascii   \f\b,\a
14   0x00000577 0x00402377 4    5    .text   ascii   \r\t,\a
15   0x000006d0 0x004024d0 4    5    .text   ascii   \f,# 
16   0x00000a9c 0x0040289c 4    5    .text   ascii   \n\r8L
17   0x00000bee 0x004029ee 4    5    .text   ascii   %\to6
18   0x00000c5f 0x00402a5f 4    5    .text   ascii   \n3\a(
19   0x00000cbb 0x00402abb 6    7    .text   ascii   \n\r\t,\a\t
20   0x00000cc6 0x00402ac6 8    9    .text   ascii   \r\t,\a\a\toA
21   0x00000cd0 0x00402ad0 4    5    .text   ascii   \n\a(B
22   0x00000d57 0x00402b57 4    5    .text   ascii   \n\aoF
23   0x00000d70 0x00402b70 4    5    .text   ascii   \nnX\n
24   0x00000d7e 0x00402b7e 5    6    .text   ascii   \fda\n\a
25   0x00000dac 0x00402bac 4    5    .text   ascii   \f\b!'
26   0x00000dd2 0x00402bd2 4    5    .text   ascii   \n*A4
27   0x00000e2c 0x00402c2c 8    9    .text   ascii   \n\v\a,\b\aoL
28   0x00000e3a 0x00402c3a 7    8    .text   ascii   \f\b,\b\boM
29   0x00000e5b 0x00402c5b 4    5    .text   ascii   *\to9
30   0x00000ed5 0x00402cd5 4    5    .text   ascii    #NT
31   0x00000eda 0x00402cda 14   15   .text   ascii   feffeeffeefa(\e
32   0x00001007 0x00402e07 15   16   .text   ascii   NffefefeeffeYa*
33   0x0000101f 0x00402e1f 12   13   .text   ascii   feffefefefeY
34   0x00001030 0x00402e30 13   14   .text   ascii   gffefeeffeXa*
35   0x00001048 0x00402e48 10   11   .text   ascii   ffeeffefeY
36   0x00001054 0x00402e54 4    5    .text   ascii   Yaa*
37   0x0000110f 0x00402f0f 4    5    .text   ascii   \n.\a 
38   0x00001132 0x00402f32 12   13   .text   ascii   \aI?feffeefef
39   0x00001146 0x00402f46 9    10   .text   ascii   ffefeeffe
40   0x00001155 0x00402f55 13   14   .text   ascii   qhfeffefeefef
41   0x0000116a 0x00402f6a 11   12   .text   ascii   feffeefefef
42   0x00001188 0x00402f88 10   11   .text   ascii   afefefeffe
43   0x00001198 0x00402f98 11   12   .text   ascii   9fefeffeef\r
44   0x000011a6 0x00402fa6 4    5    .text   ascii   +6\b\a
45   0x000011ab 0x00402fab 8    9    .text   ascii   b\a\eca\aX\t
46   0x000011bb 0x00402fbb 5    6    .text   ascii   XaY\f\t
47   0x000011c1 0x00402fc1 5    6    .text   ascii   \aY\r\a\b
48   0x000011c7 0x00402fc7 8    9    .text   ascii   b\b\eca\bX\t
49   0x000011d4 0x00402fd4 4    5    .text   ascii   XaY\v
50   0x00001245 0x00403045 11   12   .text   ascii   fefeffefefe
51   0x00001258 0x00403058 9    10   .text   ascii   feffeefef
52   0x00001267 0x00403067 11   12   .text   ascii   qhfefeffeef
53   0x00001277 0x00403077 12   13   .text   ascii   \aI?feffeefef
54   0x00001288 0x00403088 10   11   .text   ascii   afefefeffe
55   0x00001299 0x00403099 4    5    .text   ascii    ci\f
56   0x000012a2 0x004030a2 4    5    .text   ascii   +6\a\b
57   0x000012a7 0x004030a7 8    9    .text   ascii   b\b\eca\bX\t
58   0x000012b4 0x004030b4 5    6    .text   ascii   XaX\v\t
59   0x000012bb 0x004030bb 4    5    .text   ascii   X\r\b\a
60   0x000012c0 0x004030c0 8    9    .text   ascii   b\a\eca\aX\t
61   0x000012d0 0x004030d0 4    5    .text   ascii   XaX\f
62   0x00001322 0x00403122 12   13   .text   ascii   ffeeffeeffea
63   0x00001366 0x00403166 10   11   .text   ascii   feffeefef(
64   0x0000139f 0x0040319f 4    5    .text   ascii   \e\v\a*
65   0x00001439 0x00403239 4    5    .text   ascii   \n+$\b
66   0x000016e9 0x004034e9 4    5    .text   ascii   \n&(Z
67   0x00001759 0x00403559 4    5    .text   ascii   \n+&\b
68   0x000017d9 0x004035d9 4    5    .text   ascii   \n\nsg
69   0x000017fd 0x004035fd 4    5    .text   ascii   \f\b(k
70   0x0000182d 0x0040362d 4    5    .text   ascii   \n\n(m
71   0x00001849 0x00403649 5    6    .text   ascii   \n\f\b\a 
72   0x0000185e 0x0040365e 4    5    .text   ascii   \n\b\a 
73   0x00001872 0x00403672 4    5    .text   ascii   \n\b\a 
74   0x00001886 0x00403686 4    5    .text   ascii   \n\b\a 
75   0x0000189a 0x0040369a 4    5    .text   ascii   \n\b\a 
76   0x000018ae 0x004036ae 4    5    .text   ascii   \n\b\a 
77   0x000018c2 0x004036c2 4    5    .text   ascii   \n\b\a 
78   0x00001901 0x00403701 4    5    .text   ascii   \r\t(k
79   0x0000193b 0x0040373b 4    5    .text   ascii   \n\v(r
