[Strings]
nth   paddr      vaddr       len  size section  type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44   45            ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000088 0x00000088  4    5             ascii   ::PT
2     0x00000188 0x00000188  4    5             ascii   UPX0
3     0x000001b0 0x000001b0  4    5             ascii   UPX1
4     0x000001d8 0x000001d8  5    6             ascii   .rsrc
5     0x00000200 0x00000200  8    9             ascii   .imports
6     0x0000044d 0x14000104d 44   45   UPX0     ascii   !This program cannot be run in DOS mode.\r\r\n$
7     0x00000578 0x140001178 5    6    UPX0     ascii   .text
8     0x0000059e 0x14000119e 7    8    UPX0     ascii   P`.data
9     0x000005c8 0x1400011c8 6    7    UPX0     ascii   .rdata
10    0x000005ee 0x1400011ee 9    10   UPX0     ascii   p@.rodata
11    0x00000616 0x140001216 6    7    UPX0     ascii   P@.bss
12    0x00000640 0x140001240 6    7    UPX0     ascii   .edata
13    0x00000666 0x140001266 8    9    UPX0     ascii   0@.idata
14    0x00000690 0x140001290 4    5    UPX0     ascii   .CRT
15    0x000006b8 0x1400012b8 4    5    UPX0     ascii   .tls
16    0x000006e0 0x1400012e0 5    6    UPX0     ascii   .rsrc
17    0x00000708 0x140001308 6    7    UPX0     ascii   .reloc
18    0x00000991 0x140001591 5    7    UPX0     utf8    )čD$\e blocks=Basic Latin,Latin Extended-A
19    0x00000be4 0x1400017e4 4    5    UPX0     ascii   \r\bPl
20    0x00000c0d 0x14000180d 5    7    UPX0     utf8    [^_]á blocks=Basic Latin,Latin-1 Supplement
21    0x00000d7a 0x14000197a 4    5    UPX0     ascii   D$\b$
22    0x00000dbf 0x1400019bf 4    5    UPX0     ascii   D$\f@
23    0x00000dc7 0x1400019c7 4    5    UPX0     ascii   D$\b$
24    0x00000e69 0x140001a69 4    7    UPX0     utf8    D$\b詉 blocks=Basic Latin,CJK Unified Ideographs
25    0x00000eea 0x140001aea 4    5    UPX0     ascii   [^_]
26    0x00000f22 0x140001b22 4    5    UPX0     ascii   D$\b@
27    0x00000f61 0x140001b61 4    5    UPX0     ascii   D$\b@
28    0x00000ff3 0x140001bf3 5    6    UPX0     ascii   <[^_]
29    0x00000ff9 0x140001bf9 4    6    UPX0     utf8    U19N
