[Strings]
nth   paddr      vaddr       len  size section    type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44   45              ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000100 0x00000100  4    5               ascii   Rich
2     0x00000118 0x00000118  4    5               ascii   2f3_
3     0x00000218 0x00000218  5    6               ascii   .text
4     0x0000023f 0x0000023f  7    8               ascii   `.rdata
5     0x00000267 0x00000267  6    7               ascii   @.data
6     0x00000290 0x00000290  6    7               ascii   .pdata
7     0x000002b7 0x000002b7  10   11              ascii   @_RANDOMXV
8     0x000002df 0x000002df  9    10              ascii   `_TEXT_CN
9     0x00000307 0x00000307  9    10              ascii   `_TEXT_CN
10    0x0000032f 0x0000032f  6    7               ascii   `.rsrc
11    0x00000357 0x00000357  7    8               ascii   @.reloc
12    0x00000693 0x140001293 4    5    .text      ascii   \r0` 
13    0x000006c3 0x1400012c3 4    5    .text      ascii   \r ` 
14    0x00000723 0x140001323 4    5    .text      ascii   \r`_ 
15    0x00000a0b 0x14000160b 4    5    .text      ascii   \r0m!
16    0x00000ae2 0x1400016e2 5    6    .text      ascii   \$\bWH
17    0x00000b4c 0x14000174c 4    5    .text      ascii   o\rNl
18    0x00000b6c 0x14000176c 4    5    .text      ascii   o\rNl
19    0x00000b90 0x140001790 4    5    .text      ascii   =[;S
20    0x00000c0e 0x14000180e 4    5    .text      ascii   \$0H
21    0x00000c22 0x140001822 5    6    .text      ascii   \$\bWH
22    0x00000c3b 0x14000183b 4    5    .text      ascii   o\r?k
23    0x00000c6c 0x14000186c 4    5    .text      ascii   o\r~k
24    0x00000cd0 0x1400018d0 4    5    .text      ascii   =\e:S
25    0x00000d6a 0x14000196a 4    5    .text      ascii   o\r@i
26    0x00000d7a 0x14000197a 4    5    .text      ascii   \$0H
27    0x00000e42 0x140001a42 5    6    .text      ascii   \$\bWH
28    0x00000e8c 0x140001a8c 4    5    .text      ascii   o\r^i
29    0x00000f73 0x140001b73 4    5    .text      ascii   \$0H
30    0x00000fd2 0x140001bd2 5    6    .text      ascii   \$\bWH
31    0x0000103c 0x140001c3c 4    5    .text      ascii   o\r^g
32    0x0000105c 0x140001c5c 4    5    .text      ascii   o\r^g
33    0x00001080 0x140001c80 4    5    .text      ascii   =k6S
34    0x00001103 0x140001d03 4    5    .text      ascii   \$0H
35    0x00001152 0x140001d52 5    6    .text      ascii   \$\bWH
36    0x0000119c 0x140001d9c 4    5    .text      ascii   o\rNf
37    0x00001283 0x140001e83 4    5    .text      ascii   \$0H
38    0x000012a2 0x140001ea2 5    6    .text      ascii   \$\bWH
39    0x000013d3 0x140001fd3 4    5    .text      ascii   \$0H
40    0x00001402 0x140002002 5    6    .text      ascii   \$\bWH
41    0x0000141b 0x14000201b 4    5    .text      ascii   o\r_c
42    0x0000146c 0x14000206c 4    5    .text      ascii   o\r.c
43    0x0000148c 0x14000208c 4    5    .text      ascii   o\r.c
44    0x000014b0 0x1400020b0 4    5    .text      ascii   =;2S
45    0x0000152e 0x14000212e 4    5    .text      ascii   \$0H
46    0x000015b2 0x1400021b2 4    6    .text      utf8    )\rؔ! blocks=Basic Latin,Arabic
