[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000b8 0x000000b8 4   5            ascii   Rich
2    0x000001d0 0x000001d0 5   6            ascii   .text
3    0x000001f7 0x000001f7 7   8            ascii   `.rdata
4    0x0000021f 0x0000021f 6   7            ascii   @.data
5    0x00000248 0x00000248 6   7            ascii   .ndata
6    0x00000270 0x00000270 5   6            ascii   .rsrc
7    0x0000041a 0x0040101a 4   5    .text   ascii   \r$CB
8    0x0000043a 0x0040103a 4   5    .text   ascii   5(CB
9    0x0000053a 0x0040113a 4   5    .text   ascii   5Xp@
10   0x00000550 0x00401150 4   5    .text   ascii   h ;B
11   0x0000059f 0x0040119f 5   6    .text   ascii   ;5LCB
12   0x000005e1 0x004011e1 5   6    .text   ascii   ;5LCB
13   0x000005f5 0x004011f5 4   5    .text   ascii   U\bSV
14   0x00000617 0x00401217 6   7    .text   ascii   t\v9M\ft
15   0x000006a7 0x004012a7 8   9    .text   ascii    s495LCB
16   0x000006d5 0x004012d5 5   6    .text   ascii   ;5LCB
17   0x000006fa 0x004012fa 4   5    .text   ascii   =LCB
18   0x00000710 0x00401310 4   5    .text   ascii   5HCB
19   0x0000073a 0x0040133a 4   7    .text   utf8    #ȋKM blocks=Basic Latin,Latin Extended-B
20   0x00000778 0x00401378 5   7    .text   utf8    Ƌ\rPCB blocks=Latin Extended-B,Basic Latin
21   0x000007ba 0x004013ba 5   7    .text   utf8    +C|$\f
22   0x000007d9 0x004013d9 4   5    .text   ascii   Qh0u
23   0x000007e0 0x004013e0 4   5    .text   ascii   5\f;B
24   0x00000815 0x00401415 4   5    .text   ascii   \r(CB
25   0x0000084a 0x0040144a 6   7    .text   ascii   u\bWj\aY
26   0x00000877 0x00401477 4   6    .text   utf8    M܉\r\f blocks=Basic Latin,Syriac
27   0x0000098a 0x0040158a 4   5    .text   ascii   5Xr@
28   0x00000991 0x00401591 4   5    .text   ascii   t\aRQ
29   0x000009e6 0x004015e6 5   6    .text   ascii   tBj\V
30   0x00000a6c 0x0040166c 4   6    .text   utf8    j߉E\b blocks=Basic Latin,NKo
31   0x00000b07 0x00401707 4   5    .text   ascii   QWVP
32   0x00000b1b 0x0040171b 6   7    .text   ascii   ;E\bv'8
33   0x00000b66 0x00401766 5   6    .text   ascii   M\bQVh
34   0x00000ba9 0x004017a9 4   6    .text   utf8    ủE\b blocks=Basic Latin,Combining Diacritical Marks
35   0x00000c1c 0x0040181c 6   7    .text   ascii   E\b9]\bu
36   0x00000c56 0x00401856 6   7    .text   ascii   9]\buSh
37   0x00000ca3 0x004018a3 5   6    .text   ascii   Ht'Vj
38   0x00000dd5 0x004019d5 5   6    .text   ascii   t\t9]\b
39   0x00000e76 0x00401a76 4   5    .text   ascii   VPt\b
40   0x00000f87 0x00401b87 4   5    .text   ascii   tDH;
41   0x00001039 0x00401c39 4   5    .text   ascii   E\bu\v
42   0x00001171 0x00401d71 4   5    .text   ascii   PShr
43   0x00001193 0x00401d93 4   5    .text   ascii   jHjZ
44   0x0000121f 0x00401e1f 4   5    .text   ascii   PVu\v
45   0x000012bc 0x00401ebc 4   6    .text   utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
46   0x0000132d 0x00401f2d 5   7    .text   utf8    ;ÉE\bt blocks=Basic Latin,Latin-1 Supplement
47   0x000013aa 0x00401faa 5   6    .text   ascii   E\bPh\f
48   0x00001411 0x00402011 5   6    .text   ascii   E\bt\rV
49   0x0000143d 0x0040203d 4   5    .text   ascii   t=9]
50   0x000014e4 0x004020e4 4   5    .text   ascii   u\aj!
51   0x000014ee 0x004020ee 4   5    .text   ascii   E\bPh
52   0x000014f8 0x004020f8 5   6    .text   ascii   Sh s@
53   0x00001512 0x00402112 5   6    .text   ascii   Rh0s@
54   0x00001528 0x00402128 4   5    .text   ascii   E\bVP
55   0x00001553 0x00402153 4   5    .text   ascii   M\bPQ
56   0x00001589 0x00402189 4   6    .text   utf8    uԋ\bP blocks=Basic Latin,Cyrillic Supplement
57   0x000016d0 0x004022d0 4   5    .text   ascii   t\tj"
58   0x000016e2 0x004022e2 4   5    .text   ascii   PSWV
59   0x000016f4 0x004022f4 5   6    .text   ascii   E\b!N~
