[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f8 0x000000f8 4    5            ascii   Rich
2     0x00000120 0x00000120 4    5            ascii   {YDc
3     0x00000210 0x00000210 5    6            ascii   .text
4     0x00000237 0x00000237 7    8            ascii   `.rdata
5     0x0000025f 0x0000025f 6    7            ascii   @.data
6     0x00000288 0x00000288 5    6            ascii   .rsrc
7     0x000002af 0x000002af 7    8            ascii   @.reloc
8     0x00000404 0x00401004 4    5    .text   ascii   3\a3_
9     0x00000409 0x00401009 6    7    .text   ascii   3O\b3W\f
10    0x00000536 0x00401136 5    7    .text   utf8    1ڋ\$\b blocks=Basic Latin,Arabic
11    0x0000054d 0x0040114d 4    6    .text   utf8    !͍<\t blocks=Basic Latin,Combining Diacritical Marks
12    0x00000563 0x00401163 4    5    .text   ascii   \e\e\e\e
13    0x00000597 0x00401197 4    5    .text   ascii   \e\e\e\e
14    0x000005cb 0x004011cb 4    5    .text   ascii   \e\e\e\e
15    0x000005e9 0x004011e9 4    6    .text   utf8    !ݍ<\e blocks=Basic Latin,Syriac
16    0x000005ff 0x004011ff 4    5    .text   ascii   \e\e\e\e
17    0x00000623 0x00401223 4    5    .text   ascii   3\a3_
18    0x00000628 0x00401228 9    10   .text   ascii   3O\b3W\f;|$
19    0x00000736 0x00401336 5    7    .text   utf8    1ڋ\$\b blocks=Basic Latin,Arabic
20    0x00000779 0x00401379 4    5    .text   ascii   \e\e\e\e
21    0x00000894 0x00401494 4    6    .text   utf8    \tڋ|$ blocks=Basic Latin,Arabic
22    0x000008b1 0x004014b1 4    5    .text   ascii   oT$\b
23    0x00000974 0x00401574 4    5    .text   ascii   3\a3_
24    0x00000979 0x00401579 6    7    .text   ascii   3O\b3W\f
25    0x00000a41 0x00401641 5    6    .text   ascii   \$\b3T
26    0x00000a4d 0x0040164d 4    5    .text   ascii   3\a3_
27    0x00000a52 0x00401652 9    10   .text   ascii   3O\b3W\f;|$
28    0x00000b89 0x00401789 5    7    .text   utf8    1ڋ\$\b blocks=Basic Latin,Arabic
29    0x00000ba0 0x004017a0 4    5    .text   ascii   3\a3_
30    0x00000ba5 0x004017a5 7    9    .text   utf8    3O\b3W\fÐ blocks=Basic Latin,Latin-1 Supplement
31    0x00000bff 0x004017ff 9    10   .text   ascii   T`00P`00P
32    0x00000c18 0x00401818 8    9    .text   ascii   V++}V++}
33    0x00000c71 0x00401871 5    7    .text   utf8    GGɎGG blocks=Basic Latin,Latin Extended-B
34    0x00000cd8 0x004018d8 24   25   .text   ascii   L&&jL&&jl66Zl66Z~??A~??A
35    0x00000cff 0x004018ff 10   11   .text   ascii   Oh44\h44\Q
36    0x00000d2f 0x0040192f 10   11   .text   ascii   sb11Sb11S*
37    0x00000d4f 0x0040194f 9    10   .text   ascii   RF##eF##e
38    0x00000d85 0x00401985 4    5    .text   ascii   \a\a\t$
39    0x00000da7 0x004019a7 9    10   .text   ascii   &N''iN''i
40    0x00000dd0 0x004019d0 9    10   .text   ascii   X,,tX,,t4
41    0x00000ddf 0x004019df 9    10   .text   ascii   .6\e\e-6\e\e-
42    0x00000e08 0x00401a08 8    9    .text   ascii   v;;Mv;;M
43    0x00000e20 0x00401a20 8    9    .text   ascii   R)){R)){
44    0x00000e2f 0x00401a2f 9    10   .text   ascii   >^//q^//q
45    0x00000e5f 0x00401a5f 9    10   .text   ascii   ,@  `@  `
46    0x00000e98 0x00401a98 8    9    .text   ascii   r99Kr99K
47    0x00000ea1 0x00401aa1 11   16   .text   utf8    JJޔJJޘLLԘLL blocks=Basic Latin,Thaana,Cyrillic Supplement
48    0x00000ee1 0x00401ae1 11   15   .text   utf8    CCņCCŚMMךMM blocks=Basic Latin,Latin Extended-A,Hebrew
49    0x00000ef0 0x00401af0 8    9    .text   ascii   f33Uf33U
50    0x00000f01 0x00401b01 5    7    .text   utf8    EEϊEE blocks=Basic Latin,Greek and Coptic
51    0x00000f28 0x00401b28 9    10   .text   ascii   x<<Dx<<D%
52    0x00000f70 0x00401b70 8    9    .text   ascii   p88Hp88H
53    0x00000f97 0x00401b97 10   11   .text   ascii   uB!!cB!!c 
54    0x00000ff1 0x00401bf1 5    7    .text   utf8    DD̈DD blocks=Basic Latin,Combining Diacritical Marks
55    0x00001018 0x00401c18 8    9    .text   ascii   z==Gz==G
56    0x00001051 0x00401c51 6    9    .text   utf8    OOўOOѣ blocks=Basic Latin,Cyrillic
57    0x00001060 0x00401c60 17   18   .text   ascii   D""fD""fT**~T**~;
58    0x00001081 0x00401c81 5    7    .text   utf8    FFʌFF blocks=Basic Latin,IPA Extensions
59    0x000010c7 0x00401cc7 17   18   .text   ascii   ;d22Vd22Vt::Nt::N
60    0x000010e1 0x00401ce1 5    7    .text   utf8    IIےII blocks=Basic Latin,Arabic
61    0x000010ef 0x00401cef 9    10   .text   ascii   \nH$$lH$$l
62    0x0000114f 0x00401d4f 9    10   .text   ascii   Cn77Yn77Y
63    0x00001171 0x00401d71 5    7    .text   utf8    NNҜNN blocks=Basic Latin,Cyrillic
64    0x000011d0 0x00401dd0 17   18   .text   ascii   J%%oJ%%o\..r\..r8
65    0x00001221 0x00401e21 5    7    .text   utf8    KKݖKK blocks=Basic Latin,Arabic Supplement
66    0x00001248 0x00401e48 9    10   .text   ascii   |>>B|>>Bq
67    0x00001261 0x00401e61 5    7    .text   utf8    HHؐHH blocks=Basic Latin,Arabic
68    0x00001288 0x00401e88 8    9    .text   ascii   j55_j55_
69    0x00001330 0x00401f30 8    9    .text   ascii   P((xP((x
70    0x00001371 0x00401f71 5    7    .text   utf8    BBƄBB blocks=Basic Latin,Latin Extended-B
71    0x00001381 0x00401f81 5    7    .text   utf8    AAÂAA blocks=Basic Latin,Latin-1 Supplement
72    0x00001390 0x00401f90 8    9    .text   ascii   Z--wZ--w
73    0x000013bf 0x00401fbf 5    6    .text   ascii   :c|w{
