[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000e8 0x000000e8 4    5            ascii   Rich
2    0x000001f8 0x000001f8 5    6            ascii   .text
3    0x0000021f 0x0000021f 7    8            ascii   `.rdata
4    0x00000247 0x00000247 6    7            ascii   @.data
5    0x00000270 0x00000270 7    8            ascii   .script
6    0x00000298 0x00000298 7    8            ascii   .irdata
7    0x000002c0 0x000002c0 4    5            ascii   .tls
8    0x000002e8 0x000002e8 5    6            ascii   .rsrc
9    0x0000030f 0x0000030f 7    8            ascii   @.reloc
10   0x00000462 0x00401062 4    6    .text   utf8    øsIC blocks=Latin-1 Supplement,Basic Latin
11   0x00000479 0x00401079 6    7    .text   ascii   097t*j
12   0x00000502 0x00401102 5    6    .text   ascii   9>t0j
13   0x0000056d 0x0040116d 11   12   .text   ascii   +D$\b+D$\f+D$
14   0x0000059d 0x0040119d 4    5    .text   ascii   L$\f0
15   0x000005bf 0x004011bf 4    5    .text   ascii   G;|$
16   0x0000062a 0x0040122a 4    5    .text   ascii   D$8H
17   0x00000640 0x00401240 4    5    .text   ascii   |$83
18   0x000006c5 0x004012c5 5    6    .text   ascii   PSj\fV
19   0x000006e1 0x004012e1 4    5    .text   ascii   D$\fS
20   0x000006f4 0x004012f4 4    5    .text   ascii   \r 2D
21   0x00000723 0x00401323 6    7    .text   ascii   f9\$$u
22   0x0000072f 0x0040132f 4    5    .text   ascii   D$d;
23   0x0000074e 0x0040134e 5    6    .text   ascii   D$89]
24   0x0000076f 0x0040136f 4    5    .text   ascii   t$`3
25   0x00000778 0x00401378 9    10   .text   ascii   te;u\bw`j<
26   0x000007a1 0x004013a1 6    8    .text   utf8    t$`Ǆ$P blocks=Basic Latin,Latin Extended-B
27   0x000007d5 0x004013d5 4    5    .text   ascii   t$`F
28   0x00000808 0x00401408 5    6    .text   ascii   \$H;5
29   0x0000081b 0x0040141b 4    6    .text   utf8    Ɖ\$D blocks=Latin Extended-B,Basic Latin
30   0x00000821 0x00401421 4    5    .text   ascii   D$\f;
31   0x00000848 0x00401448 6    7    .text   ascii   L$`QSP
32   0x00000874 0x00401474 4    5    .text   ascii   D$@9
33   0x00000894 0x00401494 4    5    .text   ascii   \$P;
34   0x000008a2 0x004014a2 7    8    .text   ascii   D$89\$H
35   0x000008b0 0x004014b0 8    9    .text   ascii   D$P9|$P|
36   0x000008ba 0x004014ba 8    9    .text   ascii   D$89D$@u
37   0x000008c9 0x004014c9 4    5    .text   ascii   9\$d
38   0x000008dc 0x004014dc 7    8    .text   ascii   \$H;D$\f
39   0x000008f6 0x004014f6 4    5    .text   ascii   D$L\n
40   0x00000908 0x00401508 5    6    .text   ascii   D$8+E
41   0x0000090f 0x0040150f 4    5    .text   ascii   D$@j
42   0x00000932 0x00401532 4    5    .text   ascii   D$Dj
43   0x0000095c 0x0040155c 6    8    .text   utf8    L$@3\t\b
44   0x000009b1 0x004015b1 8    10   .text   utf8    \$$3\r|$(
45   0x00000a07 0x00401607 4    5    .text   ascii   |$@S
46   0x00000ab0 0x004016b0 4    5    .text   ascii   D$8k
47   0x00000ab9 0x004016b9 4    6    .text   utf8    \tD$@
48   0x00000ac5 0x004016c5 4    5    .text   ascii   D$8J
49   0x00000aca 0x004016ca 5    7    .text   utf8    D$8uۍ blocks=Basic Latin,Arabic
50   0x00000ae2 0x004016e2 4    5    .text   ascii   D$$P
51   0x00000afb 0x004016fb 4    5    .text   ascii   +D$D
52   0x00000b04 0x00401704 4    6    .text   utf8    ID$\f
53   0x00000b25 0x00401725 5    7    .text   utf8    D$@+c
54   0x00000b4b 0x0040174b 6    7    .text   ascii   9D$8|8
55   0x00000b52 0x00401752 8    9    .text   ascii   D$\9D$Xr
56   0x00000b75 0x00401775 5    6    .text   ascii   9\$Dt
57   0x00000c2a 0x0040182a 4    5    .text   ascii   T$\b@
58   0x00000c4b 0x0040184b 5    6    .text   ascii   9\$Du
59   0x00000cdb 0x004018db 4    6    .text   utf8    SǄ$h blocks=Basic Latin,Latin Extended-B
60   0x00000d13 0x00401913 4    6    .text   utf8    SǄ$h blocks=Basic Latin,Latin Extended-B
61   0x00000d42 0x00401942 4    5    .text   ascii   SSSj
62   0x00000d47 0x00401947 4    5    .text   ascii   SSSj
63   0x00000d58 0x00401958 5    6    .text   ascii   D$\fPh
64   0x00000d70 0x00401970 4    5    .text   ascii   D$$P
65   0x00000d7f 0x0040197f 4    5    .text   ascii   D$(P
66   0x00000da8 0x004019a8 4    5    .text   ascii   D$(P
67   0x00000dd1 0x004019d1 4    5    .text   ascii   D$(P
68   0x00000dfa 0x004019fa 4    5    .text   ascii   D$(P
69   0x00000e1e 0x00401a1e 4    5    .text   ascii   D$$P
70   0x00000e2e 0x00401a2e 4    5    .text   ascii   D$\fP
71   0x00000e43 0x00401a43 5    7    .text   utf8    Ӌ5pQC blocks=Cyrillic,Basic Latin
72   0x00000e85 0x00401a85 4    5    .text   ascii   D$\fP
73   0x00000eb0 0x00401ab0 4    5    .text   ascii   D$\fP
74   0x00000ed6 0x00401ad6 4    5    .text   ascii   D$\fP
75   0x00000efc 0x00401afc 4    5    .text   ascii   D$\fP
76   0x00000f49 0x00401b49 4    5    .text   ascii   D$\fP
77   0x00000f96 0x00401b96 4    5    .text   ascii   D$\fP
78   0x00000fe3 0x00401be3 4    5    .text   ascii   D$$P
79   0x00000ff2 0x00401bf2 4    5    .text   ascii   D$(P
80   0x0000101b 0x00401c1b 4    5    .text   ascii   D$(P
81   0x00001044 0x00401c44 4    5    .text   ascii   D$(P
82   0x0000106d 0x00401c6d 4    5    .text   ascii   D$(P
83   0x00001091 0x00401c91 4    5    .text   ascii   D$$P
84   0x0000109b 0x00401c9b 4    5    .text   ascii   D$\fP
85   0x000010ec 0x00401cec 4    5    .text   ascii   D$$P
86   0x000010fb 0x00401cfb 4    5    .text   ascii   D$(P
