[Strings]
nth   paddr      vaddr       len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000188 0x00000188  5   6            ascii   .text
2     0x000001af 0x000001af  7   8            ascii   `.rdata
3     0x000001d7 0x000001d7  6   7            ascii   @.data
4     0x00000200 0x00000200  6   7            ascii   .pdata
5     0x00000227 0x00000227  5   6            ascii   @text
6     0x0000024f 0x0000024f  5   6            ascii    data
7     0x00000277 0x00000277  8   9            ascii   @.qwdfr0
8     0x0000029f 0x0000029f  7   8            ascii   h.reloc
9     0x000002c7 0x000002c7  6   7            ascii   @.rsrc
10    0x00000402 0x180001002 8   9    .text   ascii   \$ UWATH
11    0x0000044b 0x18000104b 4   5    .text   ascii   D$`H
12    0x00000450 0x180001050 4   5    .text   ascii   L$x3
13    0x00000463 0x180001063 4   5    .text   ascii   d$0E
14    0x00000480 0x180001080 4   5    .text   ascii   d$PH
15    0x00000485 0x180001085 4   5    .text   ascii   D$XH
16    0x00000528 0x180001128 4   5    .text   ascii   D$PH
17    0x00000535 0x180001135 4   5    .text   ascii   D$HH
18    0x0000053a 0x18000113a 5   6    .text   ascii   D$pE3
19    0x00000542 0x180001142 4   5    .text   ascii   D$@L
20    0x00000547 0x180001147 4   5    .text   ascii   d$8L
21    0x0000054c 0x18000114c 5   6    .text   ascii   d$0E3
22    0x0000055a 0x18000115a 4   5    .text   ascii   D$ph
23    0x00000590 0x180001190 4   5    .text   ascii   d$0E
24    0x000005a0 0x1800011a0 4   5    .text   ascii   D$( 
25    0x000005fb 0x1800011fb 4   5    .text   ascii   A\_]
26    0x00000600 0x180001200 8   9    .text   ascii   @SWAUAVH
27    0x0000066b 0x18000126b 4   5    .text   ascii   L$x3
28    0x0000067e 0x18000127e 4   5    .text   ascii   t$0E
29    0x0000069a 0x18000129a 4   5    .text   ascii   t$PH
30    0x0000069f 0x18000129f 4   5    .text   ascii   D$XH
31    0x000006d3 0x1800012d3 4   5    .text   ascii   t$(H
32    0x00000811 0x180001411 4   5    .text   ascii   D$PH
33    0x0000081e 0x18000141e 4   5    .text   ascii   D$HH
34    0x00000823 0x180001423 5   6    .text   ascii   D$pE3
35    0x0000082b 0x18000142b 4   5    .text   ascii   D$@L
36    0x00000830 0x180001430 4   5    .text   ascii   t$8L
37    0x00000835 0x180001435 5   6    .text   ascii   t$0E3
38    0x00000843 0x180001443 4   5    .text   ascii   D$ph
39    0x00000880 0x180001480 4   5    .text   ascii   t$0E
40    0x00000890 0x180001490 4   5    .text   ascii   D$( 
41    0x000008f4 0x1800014f4 6   7    .text   ascii   A^A]_[
42    0x00000912 0x180001512 5   6    .text   ascii   \$\bWH
43    0x00000940 0x180001540 4   5    .text   ascii   \$0H
44    0x00000962 0x180001562 5   6    .text   ascii   L$\bWH
45    0x00000975 0x180001575 4   5    .text   ascii   \$HH
46    0x000009cb 0x1800015cb 4   5    .text   ascii   \$HH
47    0x000009e2 0x1800015e2 5   6    .text   ascii   L$\bWH
48    0x000009f5 0x1800015f5 4   5    .text   ascii   \$HH
49    0x00000a4b 0x18000164b 4   5    .text   ascii   \$HH
50    0x00000a62 0x180001662 5   6    .text   ascii   L$\bWH
51    0x00000a75 0x180001675 4   5    .text   ascii   \$HH
52    0x00000ac1 0x1800016c1 4   5    .text   ascii   \$HH
53    0x00000b66 0x180001766 4   5    .text   ascii   T$(H
54    0x00000b7d 0x18000177d 4   5    .text   ascii   D$PH
55    0x00000ba2 0x1800017a2 5   6    .text   ascii   L$\bWH
56    0x00000bb5 0x1800017b5 4   5    .text   ascii   \$HH
57    0x00000c0b 0x18000180b 4   5    .text   ascii   \$HH
58    0x00000c46 0x180001846 4   6    .text   utf8    ˉD$8 blocks=Spacing Modifier Letters,Basic Latin
59    0x00000c86 0x180001886 4   6    .text   utf8    ˉD$8 blocks=Spacing Modifier Letters,Basic Latin
60    0x00000cad 0x1800018ad 4   5    .text   ascii   P H;
61    0x00000d3b 0x18000193b 9   11   .text   utf8    D$03\tD$HH
62    0x00000d53 0x180001953 4   5    .text   ascii   D$PI
63    0x00000d74 0x180001974 4   5    .text   ascii   D$0H
64    0x00000e46 0x180001a46 4   5    .text   ascii   T$(H
65    0x00000e5d 0x180001a5d 4   5    .text   ascii   D$PH
66    0x00000e92 0x180001a92 4   5    .text   ascii   \$\bH
67    0x00000eba 0x180001aba 4   5    .text   ascii   \$0H
68    0x00000ebf 0x180001abf 4   5    .text   ascii   t$8H
69    0x00000ed2 0x180001ad2 5   6    .text   ascii   \$\bWH
70    0x00000efa 0x180001afa 4   5    .text   ascii   \$0H
71    0x00000f12 0x180001b12 4   5    .text   ascii   \$\bH
72    0x00000f3d 0x180001b3d 4   5    .text   ascii   \$0H
73    0x00000f42 0x180001b42 4   5    .text   ascii   t$8H
74    0x00000f52 0x180001b52 5   6    .text   ascii   \$\bWH
75    0x00000f7a 0x180001b7a 4   5    .text   ascii   \$0H
76    0x00000f92 0x180001b92 4   5    .text   ascii   \$\bH
77    0x00000fa7 0x180001ba7 4   5    .text   ascii   D$PH
78    0x00000fc4 0x180001bc4 4   5    .text   ascii   \$0H
79    0x00000fc9 0x180001bc9 4   5    .text   ascii   t$8H
80    0x00000fe2 0x180001be2 4   5    .text   ascii   \$\bH
81    0x00000ff7 0x180001bf7 4   5    .text   ascii   D$PH
82    0x00001014 0x180001c14 4   5    .text   ascii   \$0H
83    0x00001019 0x180001c19 4   5    .text   ascii   t$8H
84    0x000010d6 0x180001cd6 4   5    .text   ascii   T$(H
85    0x000010ed 0x180001ced 4   5    .text   ascii   D$PH
86    0x00001116 0x180001d16 4   5    .text   ascii   D$`L
87    0x0000111d 0x180001d1d 4   5    .text   ascii   D$ A
88    0x000011b3 0x180001db3 4   7    .text   utf8    L$P襗 blocks=Basic Latin,CJK Unified Ideographs
89    0x000011f6 0x180001df6 4   5    .text   ascii   T$(H
90    0x0000120d 0x180001e0d 4   5    .text   ascii   D$PH
91    0x00001284 0x180001e84 4   5    .text   ascii   H9\aL
92    0x000012b2 0x180001eb2 4   5    .text   ascii   \$\bH
93    0x000012e2 0x180001ee2 4   5    .text   ascii   H9\aH
94    0x0000130b 0x180001f0b 4   5    .text   ascii   t$8H
95    0x00001313 0x180001f13 4   5    .text   ascii   \$0H
96    0x00001322 0x180001f22 5   6    .text   ascii   L$\bWH
97    0x00001335 0x180001f35 4   5    .text   ascii   \$HH
98    0x00001393 0x180001f93 4   5    .text   ascii   \$HH
99    0x00001452 0x180002052 5   6    .text   ascii   \$\bWH
100   0x00001476 0x180002076 4   5    .text   ascii   \$0H
101   0x00001482 0x180002082 5   6    .text   ascii   L$\bWH
102   0x00001495 0x180002095 4   5    .text   ascii   \$HH
103   0x000014fa 0x1800020fa 4   5    .text   ascii   \$HH
104   0x00001542 0x180002142 5   6    .text   ascii   \$\bWH
105   0x00001566 0x180002166 4   5    .text   ascii   \$0H
106   0x00001572 0x180002172 5   6    .text   ascii   L$\bWH
107   0x00001585 0x180002185 4   5    .text   ascii   \$HH
108   0x00001653 0x180002253 4   5    .text   ascii   \$HH
109   0x000016a2 0x1800022a2 5   6    .text   ascii   \$\bWH
110   0x000016c6 0x1800022c6 4   5    .text   ascii   \$0H
111   0x000016d2 0x1800022d2 5   6    .text   ascii   L$\bWH
112   0x000016e5 0x1800022e5 4   5    .text   ascii   \$HH
113   0x0000173c 0x18000233c 4   5    .text   ascii   \$HH
114   0x00001782 0x180002382 5   6    .text   ascii   \$\bWH
115   0x000017a6 0x1800023a6 4   5    .text   ascii   \$0H
116   0x000017b2 0x1800023b2 5   6    .text   ascii   L$\bSH
117   0x00001812 0x180002412 5   6    .text   ascii   L$\bWH
118   0x00001877 0x180002477 4   5    .text   ascii   \$HH
119   0x00001882 0x180002482 5   6    .text   ascii   L$\bSH
120   0x00001916 0x180002516 4   5    .text   ascii   D$hL
121   0x00001925 0x180002525 4   5    .text   ascii   D$ A
122   0x00001942 0x180002542 5   6    .text   ascii   L$\bWH
123   0x000019a6 0x1800025a6 4   5    .text   ascii   \$HH
124   0x000019ea 0x1800025ea 4   5    .text   ascii   H9\aL
125   0x00001ad4 0x1800026d4 4   7    .text   utf8    L$P脎 blocks=Basic Latin,CJK Unified Ideographs
126   0x00001b17 0x180002717 4   5    .text   ascii   T$(H
127   0x00001b2e 0x18000272e 4   5    .text   ascii   D$PH
128   0x00001b3a 0x18000273a 4   7    .text   utf8    L$P覠 blocks=Basic Latin,CJK Unified Ideographs
129   0x00001b62 0x180002762 5   6    .text   ascii   L$\bWH
130   0x00001b75 0x180002775 4   5    .text   ascii   \$HH
131   0x00001bbd 0x1800027bd 4   5    .text   ascii   H9\aH
132   0x00001bd8 0x1800027d8 4   5    .text   ascii   \$HH
133   0x00001c2c 0x18000282c 4   5    .text   ascii   D$ L
134   0x00001c5a 0x18000285a 4   5    .text   ascii   H9\aL
135   0x00001cfc 0x1800028fc 4   5    .text   ascii   T$XH
136   0x00001d09 0x180002909 4   5    .text   ascii   D$0H
137   0x00001d4b 0x18000294b 4   7    .text   utf8    L$0譎 blocks=Basic Latin,CJK Unified Ideographs
138   0x00001ee2 0x180002ae2 5   6    .text   ascii   L$\bWH
139   0x00001ef5 0x180002af5 4   5    .text   ascii   \$HH
140   0x00001efa 0x180002afa 5   6    .text   ascii   t$PIc
141   0x00001f46 0x180002b46 4   5    .text   ascii   \$HH
142   0x00001f4b 0x180002b4b 4   5    .text   ascii   t$PH
143   0x00001f62 0x180002b62 5   6    .text   ascii   L$\bSH
144   0x00001fe2 0x180002be2 4   5    .text   ascii   |$\bL
145   0x00001ff6 0x180002bf6 7   8    .text   ascii   HXI9@PI
146   0x00002027 0x180002c27 4   5    .text   ascii   PPH9
147   0x00002052 0x180002c52 5   6    .text   ascii   \$\bWH
148   0x0000206e 0x180002c6e 4   5    .text   ascii   HPH9
149   0x0000209e 0x180002c9e 4   5    .text   ascii   PPH9
150   0x000020cb 0x180002ccb 4   5    .text   ascii   \$0H
151   0x000020e2 0x180002ce2 5   6    .text   ascii   L$\bWH
152   0x000020f5 0x180002cf5 4   5    .text   ascii   \$HH
153   0x00002124 0x180002d24 4   5    .text   ascii   x`I;
154   0x00002161 0x180002d61 4   5    .text   ascii   \$HH
155   0x00002170 0x180002d70 9   10   .text   ascii   @SVWATAUH
156   0x00002679 0x180003279 4   5    .text   ascii   D$@H
157   0x00002693 0x180003293 7   8    .text   ascii   A]A\_^[
158   0x000026a2 0x1800032a2 5   6    .text   ascii   L$\bWH
159   0x000026b5 0x1800032b5 4   5    .text   ascii   \$HH
160   0x000026ed 0x1800032ed 4   5    .text   ascii   H9\aH
161   0x00002719 0x180003319 4   5    .text   ascii   \$HH
162   0x0000271e 0x18000331e 4   5    .text   ascii   t$PH
163   0x00002741 0x180003341 4   5    .text   ascii   \$XH
