[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 4   5            ascii   Rich
2    0x000001f0 0x000001f0 5   6            ascii   .text
3    0x00000217 0x00000217 7   8            ascii   `.rdata
4    0x0000023f 0x0000023f 6   7            ascii   @.data
5    0x00000268 0x00000268 5   6            ascii   .rsrc
6    0x0000028f 0x0000028f 7   8            ascii   @.reloc
37   0x000015d8 0x100015d8 4   5    .text   ascii   L$$j
38   0x000015df 0x100015df 4   5    .text   ascii   T$(j
39   0x000015eb 0x100015eb 4   5    .text   ascii   Ph\f 
40   0x00001612 0x10001612 4   5    .text   ascii   \b_^[
41   0x00001623 0x10001623 4   5    .text   ascii   \$\fV
42   0x000016a7 0x100016a7 5   7    .text   utf8    _^[YÐ blocks=Basic Latin,Latin-1 Supplement
43   0x00001749 0x10001749 4   5    .text   ascii   D$\bP
44   0x000017e9 0x100017e9 4   5    .text   ascii   D$ j
45   0x000017f6 0x100017f6 4   5    .text   ascii   L$ j
46   0x000017fb 0x100017fb 4   5    .text   ascii   Qh\b 
47   0x0000180d 0x1000180d 4   5    .text   ascii   |$ \b
48   0x00001814 0x10001814 4   6    .text   utf8    rK3ҍ blocks=Basic Latin,Cyrillic
49   0x0000186f 0x1000186f 7   9    .text   utf8    \b_^][YÐ blocks=Basic Latin,Latin-1 Supplement
50   0x00001885 0x10001885 5   6    .text   ascii   t$Hh\
51   0x0000189e 0x1000189e 5   6    .text   ascii   }2Vh4
52   0x000018a7 0x100018a7 5   6    .text   ascii   D$\fh(
53   0x000019b5 0x100019b5 4   5    .text   ascii   0QPh
54   0x000019cd 0x100019cd 6   7    .text   ascii   T$\fPhL
55   0x00001ab2 0x10001ab2 6   7    .text   ascii   \$\fVWS
56   0x00001b05 0x10001b05 4   6    .text   utf8    _^[Ð blocks=Basic Latin,Latin-1 Supplement
57   0x00001b28 0x10001b28 4   5    .text   ascii   SUVW
58   0x00001b3d 0x10001b3d 4   5    .text   ascii   l$03
59   0x00001b54 0x10001b54 4   5    .text   ascii   \$8;
60   0x00001b6f 0x10001b6f 4   5    .text   ascii   L$4h
61   0x00001b97 0x10001b97 4   5    .text   ascii   @\fVP
62   0x00001bcd 0x10001bcd 4   5    .text   ascii   L$$_
63   0x00001bd3 0x10001bd3 4   5    .text   ascii   ^][d
64   0x00001c89 0x10001c89 4   5    .text   ascii   L$$h
65   0x00001caf 0x10001caf 4   5    .text   ascii   D$$P
66   0x00001ce1 0x10001ce1 4   9    .text   utf16le jjjj
67   0x00001cf8 0x10001cf8 4   9    .text   utf16le jjjj
68   0x00001d13 0x10001d13 4   9    .text   utf16le jjjj
69   0x00001d2a 0x10001d2a 4   10   .text   utf16le jjjj
70   0x00001d41 0x10001d41 4   9    .text   utf16le jjjj
71   0x00001da9 0x10001da9 4   5    .text   ascii   _^][
72   0x00001e00 0x10001e00 4   5    .text   ascii   L$$;
73   0x00001e8a 0x10001e8a 4   5    .text   ascii   D$ f
74   0x00001ecc 0x10001ecc 5   7    .text   utf8    3\r|$\f
75   0x00001ed6 0x10001ed6 4   5    .text   ascii   D$(h
76   0x00001ee0 0x10001ee0 6   7    .text   ascii   D$\b,AP
77   0x00002023 0x10002023 4   5    .text   ascii   ~1h8
78   0x00002066 0x10002066 4   5    .text   ascii   SUV3
79   0x000020f2 0x100020f2 5   7    .text   utf8    3\r|$0
80   0x0000211a 0x1000211a 4   5    .text   ascii   D$<P
81   0x0000215a 0x1000215a 4   5    .text   ascii   Tt R
82   0x00002195 0x10002195 6   7    .text   ascii   D$(RPh
83   0x000021c3 0x100021c3 5   6    .text   ascii   \b_^][
84   0x000021e8 0x100021e8 4   5    .text   ascii   SUVW
85   0x000022ab 0x100022ab 8   9    .text   ascii   L$$_^][d
86   0x000022c6 0x100022c6 4   5    .text   ascii   SVW3
87   0x00002310 0x10002310 4   7    .text   utf8    UWV貌 blocks=Basic Latin,CJK Unified Ideographs
88   0x0000235a 0x1000235a 5   7    .text   utf8    3\r|$X
89   0x0000236c 0x1000236c 5   6    .text   ascii   QRPh 
90   0x00002384 0x10002384 4   5    .text   ascii   L$XP
91   0x000023cd 0x100023cd 5   6    .text   ascii   T$XVR
92   0x0000247c 0x1000247c 4   5    .text   ascii   D$ <
93   0x00002484 0x10002484 4   5    .text   ascii   D$$@
94   0x000024b5 0x100024b5 4   5    .text   ascii   t$(P
95   0x000024e7 0x100024e7 5   6    .text   ascii   SUVW3
96   0x0000252c 0x1000252c 4   5    .text   ascii   :uZf
97   0x00002566 0x10002566 5   6    .text   ascii   \ff;T$
98   0x00002596 0x10002596 4   5    .text   ascii   _^][
99   0x000025a6 0x100025a6 5   6    .text   ascii   \bVWP3
100  0x000025ef 0x100025ef 4   5    .text   ascii   \u'f
101  0x000025f6 0x100025f6 5   6    .text   ascii   T$\bRf
102  0x000025fc 0x100025fc 4   5    .text   ascii   L$\ff
103  0x00002664 0x10002664 6   8    .text   utf8    L$\bǄ$$ blocks=Basic Latin,Latin Extended-B
104  0x0000269a 0x1000269a 5   6    .text   ascii   T$ PR
105  0x000026c7 0x100026c7 5   6    .text   ascii   L$$PQ
106  0x00002729 0x10002729 5   7    .text   utf8    RPƄ$0 blocks=Basic Latin,Latin Extended-B
107  0x0000273d 0x1000273d 5   7    .text   utf8    PQƄ$0 blocks=Basic Latin,Latin Extended-B
108  0x00002753 0x10002753 4   6    .text   utf8    PƄ$( blocks=Basic Latin,Latin Extended-B
109  0x00002795 0x10002795 6   8    .text   utf8    L$\fƄ$$ blocks=Basic Latin,Latin Extended-B
110  0x000027a6 0x100027a6 6   8    .text   utf8    L$\bǄ$$ blocks=Basic Latin,Latin Extended-B
111  0x000027fd 0x100027fd 4   5    .text   ascii   SUVW
112  0x0000286d 0x1000286d 5   7    .text   utf8    ̉d$,h blocks=Combining Diacritical Marks,Basic Latin
113  0x00002882 0x10002882 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
114  0x00002893 0x10002893 6   7    .text   ascii   D$Xj\nP
115  0x000028ce 0x100028ce 4   5    .text   ascii   D$Lf
116  0x00002902 0x10002902 4   5    .text   ascii   L$$h
117  0x00002938 0x10002938 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
118  0x00002944 0x10002944 4   5    .text   ascii   D$,P
119  0x0000297d 0x1000297d 4   5    .text   ascii   D$L\a
120  0x000029b0 0x100029b0 6   7    .text   ascii   T$8RUh
121  0x000029c9 0x100029c9 4   5    .text   ascii   D$ P
122  0x000029d6 0x100029d6 5   7    .text   utf8    ̉d$0h blocks=Combining Diacritical Marks,Basic Latin
123  0x000029eb 0x100029eb 5   7    .text   utf8    ̉d$8R blocks=Combining Diacritical Marks,Basic Latin
124  0x000029f2 0x100029f2 4   5    .text   ascii   D$T\b
125  0x00002a01 0x10002a01 5   7    .text   utf8    ̉d$@P blocks=Combining Diacritical Marks,Basic Latin
126  0x00002a08 0x10002a08 4   5    .text   ascii   D$X\t
127  0x00002a12 0x10002a12 6   7    .text   ascii   L$\j\vQ
128  0x00002a4f 0x10002a4f 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
129  0x00002a5b 0x10002a5b 4   5    .text   ascii   L$TQ
130  0x00002a7d 0x10002a7d 4   6    .text   utf8    \tT$P
131  0x00002aac 0x10002aac 4   5    .text   ascii   L$8f
132  0x00002ab1 0x10002ab1 4   5    .text   ascii   D$8f
133  0x00002ade 0x10002ade 5   7    .text   utf8    ̉d$8h blocks=Combining Diacritical Marks,Basic Latin
134  0x00002af3 0x10002af3 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
135  0x00002afa 0x10002afa 4   5    .text   ascii   D$T\n
136  0x00002b09 0x10002b09 5   7    .text   utf8    ̉d$8R blocks=Combining Diacritical Marks,Basic Latin
137  0x00002b10 0x10002b10 4   5    .text   ascii   D$X\v
138  0x00002b88 0x10002b88 7   8    .text   ascii   L$@_^]d
139  0x00002bbd 0x10002bbd 4   5    .text   ascii   SUVW
140  0x00002c05 0x10002c05 4   5    .text   ascii   L$<Q
141  0x00002c20 0x10002c20 4   6    .text   utf8    3\tT$
142  0x00002c64 0x10002c64 5   7    .text   utf8    ̉d$ h blocks=Combining Diacritical Marks,Basic Latin
143  0x00002c79 0x10002c79 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
144  0x00002c9e 0x10002c9e 5   7    .text   utf8    ̉d$0P blocks=Combining Diacritical Marks,Basic Latin
145  0x00002cad 0x10002cad 4   6    .text   utf8    Έ\$D blocks=Greek and Coptic,Basic Latin
146  0x00002d2d 0x10002d2d 5   7    .text   utf8    ̉d$(h blocks=Combining Diacritical Marks,Basic Latin
147  0x00002d42 0x10002d42 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
148  0x00002d58 0x10002d58 5   7    .text   utf8    ̉d$(P blocks=Combining Diacritical Marks,Basic Latin
149  0x00002d6c 0x10002d6c 5   6    .text   ascii   \$<QU
150  0x00002d99 0x10002d99 5   6    .text   ascii   D$8G;
151  0x00002ddc 0x10002ddc 5   7    .text   utf8    ̉d$<R blocks=Combining Diacritical Marks,Basic Latin
152  0x00002e48 0x10002e48 5   7    .text   utf8    ̉d$<h blocks=Combining Diacritical Marks,Basic Latin
153  0x00002e5d 0x10002e5d 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
154  0x00002e73 0x10002e73 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
155  0x00002e7a 0x10002e7a 4   5    .text   ascii   D$@\a
156  0x00002e87 0x10002e87 5   6    .text   ascii   \$<QU
157  0x00002ee7 0x10002ee7 7   8    .text   ascii   L$(_^]d
158  0x00002f1d 0x10002f1d 4   5    .text   ascii   SUVW
159  0x00002f6b 0x10002f6b 4   5    .text   ascii   L$8Q
160  0x00002fdc 0x10002fdc 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
161  0x00002ff2 0x10002ff2 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
162  0x00003066 0x10003066 5   7    .text   utf8    ̉d$$h blocks=Combining Diacritical Marks,Basic Latin
163  0x0000307b 0x1000307b 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
164  0x00003091 0x10003091 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
165  0x000030c7 0x100030c7 4   6    .text   utf8    ՋT$4 blocks=Armenian,Basic Latin
166  0x000030f2 0x100030f2 7   8    .text   ascii   L$$_^]d
167  0x0000312d 0x1000312d 4   5    .text   ascii   SUVW
168  0x00003168 0x10003168 4   5    .text   ascii   D$$h
169  0x000031aa 0x100031aa 4   5    .text   ascii   D$$h
170  0x000031e0 0x100031e0 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
171  0x000031ec 0x100031ec 4   5    .text   ascii   D$(P
172  0x0000320f 0x1000320f 5   6    .text   ascii   L$ PQ
173  0x00003281 0x10003281 5   7    .text   utf8    ̉d$,h blocks=Combining Diacritical Marks,Basic Latin
174  0x00003296 0x10003296 5   7    .text   utf8    ̉d$4R blocks=Combining Diacritical Marks,Basic Latin
175  0x000032ac 0x100032ac 5   7    .text   utf8    ̉d$<P blocks=Combining Diacritical Marks,Basic Latin
176  0x000032b3 0x100032b3 4   5    .text   ascii   D$L\a
177  0x000032bd 0x100032bd 4   5    .text   ascii   |$Ph
178  0x000032c7 0x100032c7 4   6    .text   utf8    Έ\$P blocks=Greek and Coptic,Basic Latin
179  0x00003332 0x10003332 4   5    .text   ascii   d$HR
180  0x00003341 0x10003341 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
181  0x00003348 0x10003348 4   5    .text   ascii   D$H\b
182  0x00003358 0x10003358 4   6    .text   utf8    Έ\$L blocks=Greek and Coptic,Basic Latin
183  0x00003365 0x10003365 4   5    .text   ascii   d$Hh
184  0x00003378 0x10003378 5   7    .text   utf8    ̉d$8R blocks=Combining Diacritical Marks,Basic Latin
185  0x0000337f 0x1000337f 4   5    .text   ascii   D$H\t
186  0x0000338e 0x1000338e 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
187  0x00003395 0x10003395 4   5    .text   ascii   D$L\n
188  0x000033a5 0x100033a5 4   6    .text   utf8    Έ\$P blocks=Greek and Coptic,Basic Latin
189  0x000033dd 0x100033dd 7   8    .text   ascii   L$4_^]d
190  0x00003445 0x10003445 4   5    .text   ascii   L$\bP
191  0x00003494 0x10003494 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
192  0x000034a5 0x100034a5 4   5    .text   ascii   D$4h
193  0x00003511 0x10003511 7   9    .text   utf8    D$\b3ɉD$ blocks=Basic Latin,Latin Extended-B
194  0x0000351b 0x1000351b 4   5    .text   ascii   L$0f
195  0x00003536 0x10003536 4   5    .text   ascii   D$ f
196  0x0000353b 0x1000353b 4   5    .text   ascii   D$":
197  0x00003576 0x10003576 4   5    .text   ascii   D$\fP
198  0x00003580 0x10003580 4   5    .text   ascii   L$$Q
199  0x000035bd 0x100035bd 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
200  0x000035ce 0x100035ce 4   5    .text   ascii   D$Dh
201  0x0000360a 0x1000360a 4   5    .text   ascii   L$@h
202  0x0000363f 0x1000363f 5   6    .text   ascii   L$(^d
203  0x000036a5 0x100036a5 6   7    .text   ascii   D$\bSVW
204  0x000036d3 0x100036d3 4   5    .text   ascii   t\v_^
205  0x00003835 0x10003835 4   5    .text   ascii   QSUV
206  0x00003855 0x10003855 4   7    .text   utf8    3퍎H\t blocks=Basic Latin,Hangul Syllables
207  0x00003899 0x10003899 4   6    .text   utf8    B3\r~
208  0x000038fa 0x100038fa 5   6    .text   ascii   _^][d
209  0x00003927 0x10003927 4   5    .text   ascii   \bSUV
210  0x00003a12 0x10003a12 5   6    .text   ascii   _^][d
211  0x00003a35 0x10003a35 6   7    .text   ascii   D$\bSVW
212  0x00003cba 0x10003cba 5   7    .text   utf8    3\r|$\f
213  0x00003cc1 0x10003cc1 4   5    .text   ascii   D$\b,
214  0x00003cd4 0x10003cd4 4   5    .text   ascii   u\n_3
215  0x00003cec 0x10003cec 6   7    .text   ascii   l$DAQU
216  0x00003d31 0x10003d31 4   5    .text   ascii   D$$F
217  0x00003d55 0x10003d55 5   6    .text   ascii   D$@PP
218  0x00003dac 0x10003dac 4   5    .text   ascii   h\bVW
219  0x00003e44 0x10003e44 4   5    .text   ascii   T$0h
220  0x00003e6b 0x10003e6b 5   7    .text   utf8    3\r|$0
221  0x00003e74 0x10003e74 4   5    .text   ascii   L$0h
222  0x00003e8a 0x10003e8a 4   5    .text   ascii   D$0P
223  0x00003eb2 0x10003eb2 4   5    .text   ascii   [_^3
224  0x00003ed4 0x10003ed4 4   5    .text   ascii   SVWP
225  0x00003f72 0x10003f72 5   7    .text   utf8    3ۉD$\f blocks=Basic Latin,Arabic
226  0x00003fa2 0x10003fa2 4   5    .text   ascii   L$\fQ
227  0x00003fb2 0x10003fb2 6   8    .text   utf8    T$\fǆD\t blocks=Basic Latin,Latin Extended-B
228  0x00003fdc 0x10003fdc 6   8    .text   utf8    L$\fǆD\t blocks=Basic Latin,Latin Extended-B
229  0x0000405f 0x1000405f 4   5    .text   ascii   ^][d
230  0x00004070 0x10004070 4   5    .text   ascii   QSUV
231  0x00004076 0x10004076 5   8    .text   utf8    W3퍞H\t blocks=Basic Latin,Hangul Syllables
232  0x0000409c 0x1000409c 5   7    .text   utf8    ~\nǆd\t blocks=Basic Latin,Latin Extended-B
233  0x00004234 0x10004234 5   6    .text   ascii   _^][Y
234  0x00004266 0x10004266 4   6    .text   utf8    }V;ǋ blocks=Basic Latin,Latin Extended-B
235  0x00004297 0x10004297 4   5    .text   ascii   _^][
236  0x000042af 0x100042af 4   5    .text   ascii   _^][
237  0x000042be 0x100042be 4   5    .text   ascii   _^][
238  0x00004340 0x10004340 6   8    .text   utf8    +ЍD$ P blocks=Basic Latin,Cyrillic
239  0x00004363 0x10004363 5   7    .text   utf8    ɉG\fts blocks=Latin Extended-B,Basic Latin
240  0x0000436e 0x1000436e 4   5    .text   ascii   T$(h
241  0x00004384 0x10004384 4   5    .text   ascii   D$(P
242  0x000043bf 0x100043bf 4   5    .text   ascii   W\bRP
243  0x000043c4 0x100043c4 4   5    .text   ascii   D$ h
244  0x00004412 0x10004412 5   6    .text   ascii   L$\b_d
245  0x00004470 0x10004470 6   8    .text   utf8    +ЍD$ P blocks=Basic Latin,Cyrillic
246  0x00004493 0x10004493 5   7    .text   utf8    ɉG\ft@ blocks=Latin Extended-B,Basic Latin
247  0x000044bc 0x100044bc 4   5    .text   ascii   W\bRP
248  0x000044c1 0x100044c1 4   5    .text   ascii   D$ h
249  0x00004501 0x10004501 5   6    .text   ascii   L$\b_d
250  0x00004537 0x10004537 4   5    .text   ascii   ,SVW
251  0x00004542 0x10004542 4   6    .text   utf8    3\r|$
252  0x00004549 0x10004549 4   5    .text   ascii   D$\f,
253  0x000045d9 0x100045d9 4   5    .text   ascii   L$8_
254  0x000045fb 0x100045fb 5   7    .text   utf8    3\r|$\b
255  0x00004644 0x10004644 4   5    .text   ascii   D$@P
256  0x0000467d 0x1000467d 4   5    .text   ascii   SUVW
257  0x000046e1 0x100046e1 4   5    .text   ascii   t$Ph
258  0x0000477b 0x1000477b 5   7    .text   utf8    ̉d$PW blocks=Combining Diacritical Marks,Basic Latin
259  0x00004787 0x10004787 4   5    .text   ascii   L$PQ
260  0x0000481f 0x1000481f 4   6    .text   utf8    3ҍL$ blocks=Basic Latin,Cyrillic
261  0x0000485d 0x1000485d 5   7    .text   utf8    ̉d$PP blocks=Combining Diacritical Marks,Basic Latin
262  0x00004869 0x10004869 4   5    .text   ascii   L$PQ
263  0x0000489c 0x1000489c 5   7    .text   utf8    ̉d$TP blocks=Combining Diacritical Marks,Basic Latin
264  0x000048a8 0x100048a8 4   5    .text   ascii   L$TQ
265  0x000048d0 0x100048d0 5   7    .text   utf8    ̉d$TV blocks=Combining Diacritical Marks,Basic Latin
266  0x000048e1 0x100048e1 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
267  0x000048f6 0x100048f6 4   5    .text   ascii   \$LP
268  0x0000493c 0x1000493c 7   8    .text   ascii   L$<_^]d
269  0x000049bd 0x100049bd 4   5    .text   ascii   D$\bh
270  0x00004a33 0x10004a33 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
271  0x00004a49 0x10004a49 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
272  0x00004a5a 0x10004a5a 4   5    .text   ascii   D$@j
273  0x00004ab6 0x10004ab6 5   6    .text   ascii   L$$^d
274  0x00004b60 0x10004b60 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
275  0x00004b6c 0x10004b6c 4   5    .text   ascii   D$ P
276  0x00004ba8 0x10004ba8 4   5    .text   ascii   L$\fP
277  0x00004bb2 0x10004bb2 4   5    .text   ascii   L$\fQ
278  0x00004bc3 0x10004bc3 4   5    .text   ascii   L$\fR
279  0x00004bdf 0x10004bdf 4   5    .text   ascii   L$\bP
280  0x00004be9 0x10004be9 4   5    .text   ascii   D$\bP
281  0x00004c17 0x10004c17 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
282  0x00004c28 0x10004c28 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
283  0x00004c2f 0x10004c2f 4   5    .text   ascii   D$@\a
284  0x00004c3e 0x10004c3e 5   7    .text   utf8    ̉d$4P blocks=Combining Diacritical Marks,Basic Latin
285  0x00004c45 0x10004c45 4   5    .text   ascii   D$D\b
286  0x00004c4f 0x10004c4f 4   5    .text   ascii   L$Hj
287  0x00004cb9 0x10004cb9 5   6    .text   ascii   L$,^d
288  0x00004d28 0x10004d28 4   5    .text   ascii   t$$V
289  0x00004da8 0x10004da8 4   5    .text   ascii   L$\bP
290  0x00004dfa 0x10004dfa 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
291  0x00004e0b 0x10004e0b 4   5    .text   ascii   D$4j
292  0x00004edd 0x10004edd 4   5    .text   ascii   L$\fP
293  0x00004ef9 0x10004ef9 4   5    .text   ascii   L$\bP
294  0x00004f19 0x10004f19 5   7    .text   utf8    ̉d$ P blocks=Combining Diacritical Marks,Basic Latin
295  0x00004f2f 0x10004f2f 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
296  0x00004f40 0x10004f40 4   5    .text   ascii   D$<j
297  0x00004f80 0x10004f80 5   6    .text   ascii   L$ ^d
298  0x00004fbd 0x10004fbd 4   5    .text   ascii   SUVW
299  0x00005041 0x10005041 5   7    .text   utf8    ̉d$ P blocks=Combining Diacritical Marks,Basic Latin
300  0x0000504d 0x1000504d 4   5    .text   ascii   L$ Q
301  0x000050e2 0x100050e2 5   7    .text   utf8    ̉d$$h blocks=Combining Diacritical Marks,Basic Latin
302  0x000050f7 0x100050f7 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
303  0x0000510d 0x1000510d 5   7    .text   utf8    ̉d$4P blocks=Combining Diacritical Marks,Basic Latin
304  0x0000511e 0x1000511e 4   5    .text   ascii   L$Hj
305  0x0000516d 0x1000516d 7   8    .text   ascii   L$,_^]d
306  0x00005208 0x10005208 4   5    .text   ascii   L$\bP
307  0x0000525a 0x1000525a 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
308  0x0000526b 0x1000526b 4   5    .text   ascii   D$4j
309  0x000052f8 0x100052f8 4   5    .text   ascii   L$\bP
310  0x0000534a 0x1000534a 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
311  0x0000535b 0x1000535b 6   7    .text   ascii   D$4j\aP
312  0x000053ad 0x100053ad 5   6    .text   ascii   t HuI
313  0x000053bb 0x100053bb 4   5    .text   ascii   L$\bj
314  0x000053d8 0x100053d8 4   5    .text   ascii   L$\bj
315  0x00005476 0x10005476 4   5    .text   ascii   L$\bP
316  0x00005490 0x10005490 4   5    .text   ascii   SUVW
317  0x000054c0 0x100054c0 6   7    .text   ascii   |\t_^]3
318  0x00005637 0x10005637 142 143  .text   ascii   \f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f
319  0x000056c7 0x100056c7 44  45   .text   ascii   \f\a\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\b\t\f\f\f\f\f\f\f\f\n\f\f\f\f\v
320  0x00005750 0x10005750 4   5    .text   ascii   T$\fR
321  0x00005768 0x10005768 4   6    .text   utf8    3\r|$
322  0x000057ae 0x100057ae 4   5    .text   ascii   D$4_
323  0x000057b5 0x100057b5 7   8    .text   ascii   t\v9l$Ht
324  0x000057e2 0x100057e2 4   5    .text   ascii   ^][d
325  0x0000580b 0x1000580b 5   6    .text   ascii   D$\bPh
326  0x0000581c 0x1000581c 4   5    .text   ascii   u\t_^
327  0x0000583c 0x1000583c 4   5    .text   ascii   u\t_^
328  0x000058e5 0x100058e5 4   5    .text   ascii   QSVW
329  0x000058ec 0x100058ec 7   9    .text   utf8    D$ 3ۉ\$ blocks=Basic Latin,Arabic
330  0x00005938 0x10005938 4   5    .text   ascii   T$\fS
331  0x000059ad 0x100059ad 4   5    .text   ascii   SUVW
332  0x000059d5 0x100059d5 4   5    .text   ascii   \$(W
333  0x00005a16 0x10005a16 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
334  0x00005a60 0x10005a60 4   5    .text   ascii   _^]d
335  0x00005ae8 0x10005ae8 4   5    .text   ascii   L$\bR
336  0x00005b05 0x10005b05 5   7    .text   utf8    ̉d$ P blocks=Combining Diacritical Marks,Basic Latin
337  0x00005b90 0x10005b90 5   7    .text   utf8    3ۉD$\f blocks=Basic Latin,Arabic
338  0x00005bda 0x10005bda 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
339  0x00005bee 0x10005bee 4   5    .text   ascii   tgh 
340  0x00005bfe 0x10005bfe 4   5    .text   ascii   tWh\b
341  0x00005c12 0x10005c12 4   5    .text   ascii   L$\fP
342  0x00005c2f 0x10005c2f 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
