[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 5    6            ascii   RichV
2    0x000001e0 0x000001e0 5    6            ascii   .text
3    0x00000207 0x00000207 7    8            ascii   `.rdata
4    0x0000022f 0x0000022f 6    7            ascii   @.data
5    0x00000258 0x00000258 5    6            ascii   .rsrc
6    0x0000027f 0x0000027f 7    8            ascii   @.reloc
7    0x00000471 0x00401071 4    6    .text   utf8    T3\tE
8    0x0000053f 0x0040113f 4    5    .text   ascii   Pj<j
9    0x000005ba 0x004011ba 6    7    .text   ascii   E\bSVW3
10   0x0000068a 0x0040128a 4    5    .text   ascii   =T0A
11   0x0000069b 0x0040129b 9    10   .text   ascii   SSSSSSSSh
12   0x000006a8 0x004012a8 5    6    .text   ascii   SSSjZ
13   0x000006c7 0x004012c7 4    5    .text   ascii   5(RB
14   0x00000718 0x00401318 4    5    .text   ascii   jdjd
15   0x0000076e 0x0040136e 4    5    .text   ascii   Pj\ah
16   0x00000786 0x00401386 4    5    .text   ascii   5t2A
17   0x000007f1 0x004013f1 4    6    .text   utf8    E؋E\b blocks=Basic Latin,Arabic
18   0x0000090f 0x0040150f 5    6    .text   ascii   SPj0S
19   0x000009e7 0x004015e7 4    7    .text   utf8    EȉEԡ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
20   0x00000b22 0x00401722 5    8    .text   utf8    E܋E\v\r blocks=Basic Latin,Syriac
21   0x00000b4c 0x0040174c 6    7    .text   ascii   J\tQWRj
22   0x00000d0d 0x0040190d 5    8    .text   utf8    E̋Ẻ} blocks=Basic Latin,Combining Diacritical Marks
23   0x00000d58 0x00401958 5    6    .text   ascii   Sj\bh\v
24   0x00000e67 0x00401a67 4    5    .text   ascii   j\th\v
25   0x00000ee1 0x00401ae1 5    6    .text   ascii   YYj h
26   0x00000f8c 0x00401b8c 4    5    .text   ascii   \ntt+
27   0x00000fb0 0x00401bb0 14   15   .text   ascii   \vtGHt;Ht/Ht#Ht
28   0x0000102a 0x00401c2a 4    5    .text   ascii   PSSS
29   0x00001035 0x00401c35 4    5    .text   ascii   RSSh
30   0x0000103f 0x00401c3f 5    6    .text   ascii   SSSSh
31   0x0000117c 0x00401d7c 4    5    .text   ascii   \bSSh
32   0x00001203 0x00401e03 4    5    .text   ascii   t1SS
33   0x00001256 0x00401e56 5    6    .text   ascii   Shl3A
34   0x00001272 0x00401e72 5    6    .text   ascii   Rh|3A
35   0x00001362 0x00401f62 4    5    .text   ascii   t'9]
36   0x000013b7 0x00401fb7 6    7    .text   ascii   uFSSh2
37   0x000013c5 0x00401fc5 4    5    .text   ascii   tcHt
38   0x0000147b 0x0040207b 5    6    .text   ascii   u\bVj\b
39   0x00001484 0x00402084 4    5    .text   ascii   \tSj\b
40   0x000018e1 0x004024e1 4    5    .text   ascii   j(PS
41   0x000019a7 0x004025a7 4    5    .text   ascii   h\fQB
42   0x00001a57 0x00402657 4    5    .text   ascii   5h2A
43   0x00001a61 0x00402661 4    6    .text   utf8    WSǅp blocks=Basic Latin,Latin Extended-B
44   0x00001ac1 0x004026c1 6    8    .text   utf8    ]܋5l0A blocks=Basic Latin,Syriac
45   0x00001c42 0x00402842 4    5    .text   ascii   5h1A
46   0x00001c4d 0x0040284d 5    7    .text   utf8    tq3\r}
47   0x00001cc0 0x004028c0 5    7    .text   utf8    j\nY3\r
48   0x00001d2c 0x0040292c 4    5    .text   ascii   u\n9]
49   0x00001d49 0x00402949 6    7    .text   ascii   PWh0QB
50   0x00001d5c 0x0040295c 6    7    .text   ascii   }\vhHQB
51   0x00001d68 0x00402968 4    5    .text   ascii   YSSj
52   0x00001d92 0x00402992 5    6    .text   ascii   PhxQB
53   0x00001d9d 0x0040299d 4    5    .text   ascii   YYSW
54   0x00001da7 0x004029a7 4    5    .text   ascii   SPSj
55   0x00001dd4 0x004029d4 4    5    .text   ascii   SSSh
56   0x00001e2d 0x00402a2d 5    6    .text   ascii   0\f\aSP
57   0x00001f96 0x00402b96 4    5    .text   ascii   VVSS
58   0x00001fdf 0x00402bdf 4    5    .text   ascii   u'9]
59   0x0000200e 0x00402c0e 5    6    .text   ascii   j\bVVS
60   0x00002049 0x00402c49 4    5    .text   ascii   SSSW
61   0x00002079 0x00402c79 4    5    .text   ascii   5 0A
62   0x000020f9 0x00402cf9 4    5    .text   ascii   PSSj
63   0x000021cf 0x00402dcf 4    5    .text   ascii   QSSj
64   0x00002209 0x00402e09 4    5    .text   ascii   t\rPS
65   0x00002273 0x00402e73 4    5    .text   ascii   5T2A
66   0x0000235b 0x00402f5b 4    5    .text   ascii   /SSj
67   0x00002373 0x00402f73 4    5    .text   ascii   SSSh
68   0x000023c6 0x00402fc6 5    6    .text   ascii   t}Htq
69   0x000023cd 0x00402fcd 4    5    .text   ascii   \rtJ-
70   0x00002444 0x00403044 4    5    .text   ascii   XSQS
71   0x00002450 0x00403050 7    8    .text   ascii   PPj2j2h
72   0x00002482 0x00403082 4    5    .text   ascii   PShD
73   0x000024b1 0x004030b1 4    5    .text   ascii   =D2A
74   0x00002517 0x00403117 4    5    .text   ascii   =`0A
75   0x000025df 0x004031df 6    7    .text   ascii   v\nh\fRB
76   0x000025f2 0x004031f2 4    5    .text   ascii   sKS3
77   0x000027a6 0x004033a6 4    5    .text   ascii   u\bVP
78   0x00002a11 0x00403611 4    5    .text   ascii   E\b^_
79   0x00002a1d 0x0040361d 4    5    .text   ascii   E\b^_
80   0x00002a2f 0x0040362f 4    5    .text   ascii   E\b^_
81   0x00002a49 0x00403649 4    5    .text   ascii   E\b^_
82   0x00002bad 0x004037ad 4    5    .text   ascii   E\b^_
83   0x00002bbb 0x004037bb 4    5    .text   ascii   E\b^_
84   0x00002bd1 0x004037d1 4    5    .text   ascii   E\b^_
85   0x00002beb 0x004037eb 4    5    .text   ascii   E\b^_
86   0x00002c36 0x00403836 5    6    .text   ascii   SVj\b[
