[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 6   7            ascii   Rich3G
2    0x000001f0 0x000001f0 5   6            ascii   .text
3    0x00000217 0x00000217 7   8            ascii   `.rdata
4    0x0000023f 0x0000023f 6   7            ascii   @.data
5    0x00000268 0x00000268 5   6            ascii   .rsrc
6    0x00000446 0x00401046 4   5    .text   ascii   D$4G
7    0x0000045b 0x0040105b 4   5    .text   ascii   5\fbA
8    0x00000479 0x00401079 6   7    .text   ascii   T$(RWS
9    0x0000048a 0x0040108a 4   5    .text   ascii   =X`A
10   0x00000491 0x00401091 4   5    .text   ascii   D$(P
11   0x0000049c 0x0040109c 5   6    .text   ascii   T$,h 
12   0x000004a3 0x004010a3 7   8    .text   ascii   @SSSQRS
13   0x000004af 0x004010af 5   6    .text   ascii   D$@SP
14   0x000004bf 0x004010bf 5   6    .text   ascii   T$$QR
15   0x000004c7 0x004010c7 4   5    .text   ascii   D$$P
16   0x000004d1 0x004010d1 4   5    .text   ascii   9\$<
17   0x000004f4 0x004010f4 4   5    .text   ascii   L$,Q
18   0x0000058e 0x0040118e 4   5    .text   ascii   D$ph
19   0x00000597 0x00401197 4   6    .text   utf8    ȍD$d blocks=Latin Extended-B,Basic Latin
20   0x0000059d 0x0040119d 4   5    .text   ascii   L$hP
21   0x000005c2 0x004011c2 5   6    .text   ascii   D$,PS
22   0x000005ce 0x004011ce 5   6    .text   ascii   L$(QS
23   0x00000615 0x00401215 5   6    .text   ascii   SPj0W
24   0x00000621 0x00401221 4   5    .text   ascii   D$pP
25   0x0000065f 0x0040125f 4   6    .text   utf8    RǄ$D blocks=Basic Latin,Latin Extended-B
26   0x000006bf 0x004012bf 5   6    .text   ascii   T$8jD
27   0x000006e9 0x004012e9 6   8    .text   utf8    |$@VǄ$ blocks=Basic Latin,Latin Extended-B
28   0x0000073a 0x0040133a 5   6    .text   ascii   D$4Q3
29   0x00000787 0x00401387 4   5    .text   ascii   D$<h
30   0x0000079b 0x0040139b 4   5    .text   ascii   L$<h
31   0x000007b3 0x004013b3 6   7    .text   ascii   T$$WRj
32   0x000007c2 0x004013c2 7   8    .text   ascii   D$<h %B
33   0x000007e3 0x004013e3 4   5    .text   ascii   D$$3
34   0x000007f7 0x004013f7 4   5    .text   ascii   D$$W
35   0x00000813 0x00401413 6   7    .text   ascii   T$,WQj
36   0x00000832 0x00401432 6   8    .text   utf8    3\tT$@;
37   0x00000841 0x00401441 4   5    .text   ascii   t$0;
38   0x00000947 0x00401547 4   5    .text   ascii   h(%B
39   0x00000968 0x00401568 4   5    .text   ascii   D$HP
40   0x000009d0 0x004015d0 4   5    .text   ascii   h,%B
41   0x000009fa 0x004015fa 5   6    .text   ascii   9\$4t
42   0x00000a13 0x00401613 4   5    .text   ascii   h8%B
43   0x00000a22 0x00401622 5   6    .text   ascii   T$(RS
44   0x00000a44 0x00401644 4   5    .text   ascii   D$83
45   0x00000a4a 0x0040164a 4   5    .text   ascii   L$8t
46   0x00000a84 0x00401684 4   5    .text   ascii   +L$p
47   0x00000aa4 0x004016a4 8   9    .text   ascii   T$,;T$4~
48   0x00000ab6 0x004016b6 4   5    .text   ascii   h@%B
49   0x00000ace 0x004016ce 5   6    .text   ascii   QhH%B
50   0x00000ae6 0x004016e6 6   7    .text   ascii   L$0RQV
51   0x00000b0e 0x0040170e 4   5    .text   ascii   T$,R
52   0x00000b79 0x00401779 4   5    .text   ascii   L$pQ
53   0x00000b7e 0x0040177e 4   5    .text   ascii   L$4Q
54   0x00000b83 0x00401783 4   5    .text   ascii   L$,Q
55   0x00000b97 0x00401797 4   5    .text   ascii   R\fSP
56   0x00000b9c 0x0040179c 4   6    .text   utf8    ҋD$8 blocks=Cyrillic,Basic Latin
57   0x00000ba8 0x004017a8 4   6    .text   utf8    ҋD$0 blocks=Cyrillic,Basic Latin
58   0x00000be0 0x004017e0 5   6    .text   ascii   PhT%B
59   0x00000be9 0x004017e9 8   9    .text   ascii   L$pQhx%B
60   0x00000bfb 0x004017fb 5   6    .text   ascii   T$0RS
61   0x00000c0f 0x0040180f 5   6    .text   ascii   L$0QS
62   0x00000c15 0x00401815 4   5    .text   ascii   T$xR
63   0x00000c1b 0x0040181b 4   5    .text   ascii   9\$4
64   0x00000c2c 0x0040182c 8   9    .text   ascii   T$8Rh,cA
65   0x00000c4f 0x0040184f 4   6    .text   utf8    ҋD$8 blocks=Cyrillic,Basic Latin
66   0x00000c55 0x00401855 5   6    .text   ascii   T$$Rh
67   0x00000c61 0x00401861 4   5    .text   ascii   T$8R
68   0x00000cda 0x004018da 4   5    .text   ascii   L$`Q
69   0x00000cfc 0x004018fc 4   5    .text   ascii   L$hQ
70   0x00000d27 0x00401927 4   5    .text   ascii   T$4j
71   0x00000d3d 0x0040193d 4   5    .text   ascii   D$Ph
72   0x00000d71 0x00401971 4   5    .text   ascii   t,Sh
73   0x00000d80 0x00401980 5   6    .text   ascii   QSWSh
74   0x00000dbc 0x004019bc 5   6    .text   ascii   9\$4u
75   0x00000de2 0x004019e2 4   5    .text   ascii   SSSS
76   0x00000e4e 0x00401a4e 4   5    .text   ascii   T$$R
77   0x00000e5b 0x00401a5b 4   5    .text   ascii   L$0Q
78   0x00000e8a 0x00401a8a 5   6    .text   ascii   9\$4t
79   0x00000e91 0x00401a91 4   5    .text   ascii   D$(P
80   0x00000eae 0x00401aae 4   5    .text   ascii   t$$W
81   0x00000ec6 0x00401ac6 4   5    .text   ascii   D$0h
82   0x00000f02 0x00401b02 4   5    .text   ascii   \f8f;
83   0x00000f4c 0x00401b4c 4   5    .text   ascii   \f8f;
84   0x00000f86 0x00401b86 4   5    .text   ascii   T$<R
85   0x00000fa4 0x00401ba4 4   5    .text   ascii   L$8Q
