[Strings]
nth  paddr      vaddr       len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000108 0x00000108  6    7            ascii   RichU\t
2    0x00000228 0x00000228  5    6            ascii   .text
3    0x0000024f 0x0000024f  7    8            ascii   `.rdata
4    0x00000277 0x00000277  6    7            ascii   @.data
5    0x000002a0 0x000002a0  6    7            ascii   .pdata
6    0x000002c7 0x000002c7  7    8            ascii   @.didat
7    0x000002f0 0x000002f0  5    6            ascii   .rsrc
8    0x00000317 0x00000317  7    8            ascii   @.reloc
9    0x0000054b 0x14000114b 5    6    .text   ascii   VWAVH
10   0x00000575 0x140001175 4    5    .text   ascii   D$`H
11   0x0000057a 0x14000117a 4    5    .text   ascii   |$ H
12   0x0000057f 0x14000117f 4    5    .text   ascii   L$ H
13   0x00000584 0x140001184 4    5    .text   ascii   D$0H
14   0x00000589 0x140001189 4    5    .text   ascii   l$(H
15   0x00000592 0x140001192 4    5    .text   ascii   D$@A
16   0x0000059b 0x14000119b 4    5    .text   ascii   l$HH
17   0x000005f7 0x1400011f7 4    5    .text   ascii   A^_^
18   0x00000660 0x140001260 4    5    .text   ascii   L$`H
19   0x00000668 0x140001268 4    5    .text   ascii   D$PH
20   0x000006a4 0x1400012a4 7    8    .text   ascii   D$`\bt!H
21   0x000006d6 0x1400012d6 5    6    .text   ascii   L$\bSH
22   0x000007a5 0x1400013a5 8    9    .text   ascii   x ATAVAW
23   0x000007e3 0x1400013e3 4    5    .text   ascii   T$ E
24   0x0000083a 0x14000143a 4    5    .text   ascii   L$ 3
25   0x0000084c 0x14000144c 4    5    .text   ascii   8*u3
26   0x0000089f 0x14000149f 4    5    .text   ascii   T$ H
27   0x000008cd 0x1400014cd 7    9    .text   utf8    A_A^A\ð blocks=Basic Latin,Latin-1 Supplement
28   0x00000952 0x140001552 4    5    .text   ascii   \$@H
29   0x00000957 0x140001557 4    5    .text   ascii   l$HH
30   0x0000095c 0x14000155c 4    5    .text   ascii   t$PH
31   0x000009f9 0x1400015f9 9    10   .text   ascii   x ATAUAWH
32   0x00000a07 0x140001607 4    5    .text   ascii   |$x3
33   0x00000a83 0x140001683 4    5    .text   ascii   \$PH
34   0x00000a88 0x140001688 4    5    .text   ascii   l$XH
35   0x00000a8d 0x14000168d 4    5    .text   ascii   t$`H
36   0x00000a92 0x140001692 4    5    .text   ascii   |$hH
37   0x00000a98 0x140001698 7    8    .text   ascii   0A_A]A\
38   0x00000b02 0x140001702 5    6    .text   ascii   \$\bWH
39   0x00000b69 0x140001769 4    5    .text   ascii   \$0H
40   0x00000b76 0x140001776 4    5    .text   ascii   \$\bH
41   0x00000bd5 0x1400017d5 4    5    .text   ascii   D3\eD
42   0x00000c8e 0x14000188e 4    5    .text   ascii   \$\bA
43   0x00000ca7 0x1400018a7 4    5    .text   ascii   u>E3
44   0x00000d38 0x140001938 5    7    .text   utf8    t$ Ǆ$ blocks=Basic Latin,Latin Extended-B
45   0x00000db7 0x1400019b7 4    5    .text   ascii   t$ H
46   0x00000dbc 0x1400019bc 5    7    .text   utf8    l$(Ǆ$ blocks=Basic Latin,Latin Extended-B
47   0x00000ecd 0x140001acd 5    6    .text   ascii   H SWH
48   0x00000ee6 0x140001ae6 4    5    .text   ascii   |$(H
49   0x00000eeb 0x140001aeb 4    5    .text   ascii   T$0H
50   0x00000f22 0x140001b22 4    5    .text   ascii   \$\bH
51   0x00000f43 0x140001b43 4    5    .text   ascii   \$0A
52   0x00000f4d 0x140001b4d 4    5    .text   ascii   |$(D
53   0x00000f70 0x140001b70 4    5    .text   ascii   \$PH
54   0x00000f75 0x140001b75 4    5    .text   ascii   t$XH
55   0x00000fa3 0x140001ba3 4    5    .text   ascii   D$8\b
56   0x00000fde 0x140001bde 4    5    .text   ascii   \$\bH
57   0x00001019 0x140001c19 4    5    .text   ascii   t$8H
58   0x0000103c 0x140001c3c 4    6    .text   utf8    3ҍJ\f blocks=Basic Latin,Cyrillic
59   0x00001064 0x140001c64 4    5    .text   ascii   D$0\f
60   0x000010a8 0x140001ca8 4    6    .text   utf8    3ҍJ\f blocks=Basic Latin,Cyrillic
61   0x0000112c 0x140001d2c 4    6    .text   utf8    Ã9\vt blocks=Latin-1 Supplement,Basic Latin
62   0x00001171 0x140001d71 4    5    .text   ascii   \$8H
63   0x000011f6 0x140001df6 5    6    .text   ascii   \$\bWH
64   0x000012f2 0x140001ef2 5    6    .text   ascii   \$\bWH
65   0x0000131b 0x140001f1b 4    5    .text   ascii   \$0H
66   0x00001332 0x140001f32 5    6    .text   ascii   \$\bWH
67   0x00001372 0x140001f72 5    6    .text   ascii   @8{"t
68   0x0000138d 0x140001f8d 4    5    .text   ascii   \$0H
69   0x000013a9 0x140001fa9 4    5    .text   ascii   x AV
70   0x000013e0 0x140001fe0 4    6    .text   utf8    ؉y$H blocks=Arabic,Basic Latin
71   0x00001405 0x140002005 5    6    .text   ascii   8 u\r@
72   0x0000140c 0x14000200c 4    5    .text   ascii    u\aH
73   0x0000141c 0x14000201c 6    8    .text   utf8    E3Ƀd$( blocks=Basic Latin,Latin Extended-B
74   0x00001450 0x140002050 4    5    .text   ascii   T$@H
75   0x000014ce 0x1400020ce 5    6    .text   ascii   \$\bWH
76   0x00001510 0x140002110 4    5    .text   ascii   \$0H
77   0x0000154f 0x14000214f 4    5    .text   ascii   L$@H
78   0x000015b8 0x1400021b8 4    5    .text   ascii   !u\bA
79   0x000015c9 0x1400021c9 4    5    .text   ascii   D$@H
80   0x000015ce 0x1400021ce 4    5    .text   ascii   \$HH
81   0x000015d3 0x1400021d3 4    5    .text   ascii   t$PH
82   0x000015de 0x1400021de 4    5    .text   ascii   \$\bH
83   0x0000165c 0x14000225c 4    5    .text   ascii   \$0H
84   0x00001664 0x140002264 4    5    .text   ascii   |$@H
85   0x00001669 0x140002269 4    5    .text   ascii   t$8H
86   0x000016ba 0x1400022ba 8    9    .text   ascii   VWATAVAW
