[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000100 0x00000100 5    6            ascii   Richr
2     0x00000118 0x00000118 4    5            ascii   u)W\
3     0x00000208 0x00000208 5    6            ascii   .text
4     0x0000022f 0x0000022f 7    8            ascii   `.rdata
5     0x00000257 0x00000257 6    7            ascii   @.data
6     0x00000280 0x00000280 5    6            ascii   .rsrc
7     0x000002a7 0x000002a7 7    8            ascii   @.reloc
8     0x0000044a 0x0040104a 4    5    .text   ascii   h`DN
9     0x00000590 0x00401190 4    5    .text   ascii   hpHN
10    0x000005d1 0x004011d1 4    5    .text   ascii   hPIN
11    0x000006b0 0x004012b0 4    5    .text   ascii   hpJN
12    0x000007be 0x004013be 4    5    .text   ascii   h@LN
13    0x000007d5 0x004013d5 4    5    .text   ascii   hJ%N
14    0x00000835 0x00401435 4    5    .text   ascii   hz%N
15    0x0000086d 0x0040146d 4    5    .text   ascii   hPMN
16    0x0000089a 0x0040149a 4    5    .text   ascii   hzMN
17    0x00000cb0 0x004018b0 4    5    .text   ascii   PQVW
18    0x00000ceb 0x004018eb 4    5    .text   ascii   \aHUN
19    0x00000d2f 0x0040192f 5    6    .text   ascii   t\vj(V
20    0x00000d70 0x00401970 4    5    .text   ascii   PQVW
21    0x00000dab 0x004019ab 4    5    .text   ascii   \aHUN
22    0x00000dca 0x004019ca 4    5    .text   ascii   \aTUN
23    0x00000e18 0x00401a18 4    5    .text   ascii   h\UN
24    0x00000e59 0x00401a59 6    7    .text   ascii   j\ah|UN
25    0x00000f4c 0x00401b4c 5    6    .text   ascii   t\vj\fV
26    0x00000fc7 0x00401bc7 4    6    .text   utf8    W\tF\b
27    0x00001088 0x00401c88 5    6    .text   ascii   t\vj V
28    0x000010d7 0x00401cd7 4    6    .text   utf8    W\tF\b
29    0x00001198 0x00401d98 5    6    .text   ascii   t\vj V
30    0x0000126f 0x00401e6f 5    6    .text   ascii   t\vj,V
31    0x000013ef 0x00401fef 5    6    .text   ascii   t\vj,V
32    0x00001520 0x00402120 5    6    .text   ascii   PQSVW
33    0x00001596 0x00402196 5    6    .text   ascii   P\bSSV
34    0x000015af 0x004021af 4    5    .text   ascii   Y_^[
35    0x000015d3 0x004021d3 4    5    .text   ascii   \bSVW
36    0x00001636 0x00402236 4    5    .text   ascii   Y_^[
37    0x000016c3 0x004022c3 4    5    .text   ascii   \bSVW
38    0x0000173a 0x0040233a 4    5    .text   ascii   u\fPQ
39    0x00001751 0x00402351 4    5    .text   ascii   Y_^[
40    0x00001773 0x00402373 4    5    .text   ascii   \bSVW
41    0x000017d6 0x004023d6 4    5    .text   ascii   Y_^[
42    0x00001813 0x00402413 4    5    .text   ascii   $SVW
43    0x00001905 0x00402505 4    6    .text   utf8    Ph>B
44    0x000019a7 0x004025a7 4    5    .text   ascii   Y_^[
45    0x000019d3 0x004025d3 4    5    .text   ascii   \bSVW
46    0x00001a43 0x00402643 4    7    .text   utf8    ыȀx\r blocks=Cyrillic,Latin Extended-B,Basic Latin
47    0x00001a83 0x00402683 4    5    .text   ascii   Y_^[
48    0x00001ab3 0x004026b3 4    5    .text   ascii   \bSVW
49    0x00001b23 0x00402723 4    7    .text   utf8    ыȀx\r blocks=Cyrillic,Latin Extended-B,Basic Latin
50    0x00001b63 0x00402763 4    5    .text   ascii   Y_^[
51    0x00001b93 0x00402793 4    5    .text   ascii   \bSVW
52    0x00001c03 0x00402803 4    7    .text   utf8    ыȀx\r blocks=Cyrillic,Latin Extended-B,Basic Latin
53    0x00001c43 0x00402843 4    5    .text   ascii   Y_^[
54    0x00001c73 0x00402873 4    5    .text   ascii   \bSVW
55    0x00001cd6 0x004028d6 4    5    .text   ascii   Y_^[
56    0x00001d13 0x00402913 4    5    .text   ascii   \bSVW
57    0x00001d76 0x00402976 4    5    .text   ascii   Y_^[
58    0x00001db0 0x004029b0 5    6    .text   ascii   PQSVW
59    0x00001e26 0x00402a26 5    6    .text   ascii   P\bSSV
60    0x00001e3f 0x00402a3f 4    5    .text   ascii   Y_^[
61    0x00001e63 0x00402a63 4    5    .text   ascii   \bSVW
62    0x00001ec6 0x00402ac6 4    5    .text   ascii   Y_^[
63    0x00001f03 0x00402b03 4    5    .text   ascii   \bSVW
64    0x00001f66 0x00402b66 4    5    .text   ascii   Y_^[
65    0x00001fb1 0x00402bb1 4    5    .text   ascii   SVWP
66    0x000021f6 0x00402df6 4    5    .text   ascii   hX%Q
67    0x0000220c 0x00402e0c 4    5    .text   ascii   Y_^[
68    0x0000223e 0x00402e3e 4    5    .text   ascii   hX%Q
69    0x00002263 0x00402e63 4    5    .text   ascii    SVW
70    0x000022cd 0x00402ecd 8    12   .text   utf8    Eԋ}؋uԋ@8 blocks=Basic Latin,Cyrillic Supplement,Arabic
71    0x0000230c 0x00402f0c 4    5    .text   ascii   ]\bu&
72    0x00002367 0x00402f67 4    5    .text   ascii   @tkf
73    0x0000249d 0x0040309d 4    7    .text   utf8    ˋQ\f\v blocks=Spacing Modifier Letters,Basic Latin
74    0x000024f1 0x004030f1 4    5    .text   ascii   Y_^[
75    0x0000251e 0x0040311e 4    5    .text   ascii   SVWP
76    0x00002577 0x00403177 6    9    .text   utf8    CE؉E̍E blocks=Basic Latin,Arabic,Combining Diacritical Marks
77    0x000025bd 0x004031bd 4    5    .text   ascii   w(RQ
78    0x000025d5 0x004031d5 4    5    .text   ascii   Y_^[
79    0x00002603 0x00403203 4    5    .text   ascii   (SVW
80    0x00002665 0x00403265 7    11   .text   utf8    E̋]Ћ}̋L blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
81    0x0000269b 0x0040329b 4    5    .text   ascii   U\bu%
82    0x00002849 0x00403449 7    9    .text   utf8    E\ff;ыU\b blocks=Basic Latin,Cyrillic
83    0x0000287a 0x0040347a 4    6    .text   utf8    U܋A  blocks=Basic Latin,Syriac
