[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x000001a0 0x000001a0 6   7            ascii   .text1
3    0x000001c7 0x000001c7 7   8            ascii   `.rdata
4    0x000001ef 0x000001ef 6   7            ascii   @.data
5    0x00000218 0x00000218 5   6            ascii   .rsrc
6    0x00000404 0x00401004 7   9    .text   utf8    0i|zڦmL blocks=Basic Latin,Arabic
7    0x0000040f 0x0040100f 5   6    .text   ascii   =\r(R!
8    0x0000042d 0x0040102d 4   5    .text   ascii   %qKY
9    0x0000043c 0x0040103c 4   6    .text   utf8    ʬHPD blocks=IPA Extensions,Basic Latin
10   0x00000450 0x00401050 4   5    .text   ascii   N:)~
11   0x000004a2 0x004010a2 5   6    .text   ascii   ?@rQ8
12   0x000004b8 0x004010b8 4   5    .text   ascii   E~aA
13   0x000004f3 0x004010f3 4   5    .text   ascii   B/O:
14   0x00000548 0x00401148 4   5    .text   ascii   \e7$(
15   0x0000054f 0x0040114f 4   5    .text   ascii   &_"6
16   0x00000578 0x00401178 4   5    .text   ascii   +kU^
17   0x00000603 0x00401203 4   5    .text   ascii   dtw\b
18   0x00000628 0x00401228 5   7    .text   utf8    SQـwc blocks=Basic Latin,Arabic
19   0x0000065b 0x0040125b 4   6    .text   utf8    \e\eq!
20   0x00000663 0x00401263 4   5    .text   ascii   pmms
21   0x00000688 0x00401288 5   6    .text   ascii   \)liz
22   0x000006b3 0x004012b3 5   6    .text   ascii   Z$L.A
23   0x0000075a 0x0040135a 4   6    .text   utf8    <uYڙ blocks=Basic Latin,Arabic
24   0x0000077c 0x0040137c 4   5    .text   ascii   %sNt
25   0x000007d7 0x004013d7 5   6    .text   ascii   DtU1A
26   0x000007f6 0x004013f6 4   5    .text   ascii   UaA!
27   0x00000812 0x00401412 6   7    .text   ascii   XJ7ZB;
28   0x0000081d 0x0040141d 4   5    .text   ascii   Ty"~
29   0x00000847 0x00401447 7   9    .text   utf8    'q+ώU%\ blocks=Basic Latin,Greek and Coptic
