[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000083 0x00000083  11  15           utf8    ly܂?y܂?y܂?" blocks=Basic Latin,Syriac
2    0x00000093 0x00000093  5   7            utf8    >s܂?" blocks=Basic Latin,Syriac
3    0x000000ab 0x000000ab  4   6            utf8    >x܂? blocks=Basic Latin,Syriac
4    0x000000b1 0x000000b1  7   10           utf8    |E?x܂?Ԃ blocks=Basic Latin,Syriac,Cyrillic Supplement
5    0x000000bb 0x000000bb  5   8            utf8    >q܂?Ԃ blocks=Basic Latin,Syriac,Cyrillic Supplement
6    0x000000c3 0x000000c3  5   8            utf8    >d܂?Ԃ blocks=Basic Latin,Syriac,Cyrillic Supplement
7    0x000000cb 0x000000cb  5   7            utf8    >k܂?" blocks=Basic Latin,Syriac
8    0x000000d3 0x000000d3  7   10           utf8    >l܂?y܃? blocks=Basic Latin,Syriac
9    0x000000e3 0x000000e3  5   8            utf8    >|܂?̂ blocks=Basic Latin,Syriac,Combining Diacritical Marks
10   0x000000eb 0x000000eb  11  16           utf8    >x܂?̂}?x܂?̂ blocks=Basic Latin,Syriac,Combining Diacritical Marks
11   0x000000fb 0x000000fb  11  14           utf8    >x܂?Richy܂? blocks=Basic Latin,Syriac
12   0x00000220 0x00000220  5   6            ascii   .text
13   0x00000247 0x00000247  7   8            ascii   `.rdata
14   0x0000026f 0x0000026f  6   7            ascii   @.data
15   0x00000298 0x00000298  6   7            ascii   .pdata
16   0x000002bf 0x000002bf  7   8            ascii   @.gfids
17   0x000002e7 0x000002e7  6   7            ascii   @.rsrc
18   0x0000030f 0x0000030f  7   8            ascii   @.reloc
19   0x00001109 0x180001d09 4   6    .text   utf8    `|Թ` blocks=Basic Latin,Armenian
20   0x0000114c 0x180001d4c 7   8    .text   ascii   L$ SVWH
21   0x0000115b 0x180001d5b 4   5    .text   ascii   t$`H
22   0x00001168 0x180001d68 4   5    .text   ascii   t$(L
23   0x00001193 0x180001d93 4   5    .text   ascii   0_^[
24   0x000011ac 0x180001dac 7   8    .text   ascii   L$ SVWH
25   0x000011bb 0x180001dbb 4   5    .text   ascii   t$`H
26   0x000011cb 0x180001dcb 4   5    .text   ascii   t$(H
27   0x000011f5 0x180001df5 4   5    .text   ascii   0_^[
28   0x00001202 0x180001e02 4   5    .text   ascii   \$\bH
29   0x00001207 0x180001e07 8   9    .text   ascii   t$ UWAVH
30   0x00001240 0x180001e40 4   5    .text   ascii   D$ H
31   0x000012ad 0x180001ead 4   5    .text   ascii   t$0L
32   0x000012b2 0x180001eb2 4   5    .text   ascii   L$pD
33   0x000012b7 0x180001eb7 4   5    .text   ascii   t$(H
34   0x0000130c 0x180001f0c 4   5    .text   ascii   D$XH
35   0x00001311 0x180001f11 4   5    .text   ascii   D$`H
36   0x00001352 0x180001f52 4   5    .text   ascii   D$X3
37   0x00001359 0x180001f59 4   5    .text   ascii   D$HL
38   0x0000135e 0x180001f5e 4   5    .text   ascii   L$pH
39   0x00001367 0x180001f67 4   5    .text   ascii   D$@L
40   0x0000136c 0x180001f6c 4   5    .text   ascii   D$pL
41   0x00001371 0x180001f71 4   5    .text   ascii   t$8H
42   0x0000137d 0x180001f7d 4   5    .text   ascii   t$0D
43   0x00001413 0x180002013 4   5    .text   ascii   A^_]
44   0x000014ad 0x1800020ad 4   5    .text   ascii   L$$L
45   0x000014d3 0x1800020d3 4   5    .text   ascii   T$ f
46   0x000015b1 0x1800021b1 4   5    .text   ascii   |$ L
47   0x0000165d 0x18000225d 4   5    .text   ascii   L$0L
48   0x00001669 0x180002269 4   5    .text   ascii   T$(H
49   0x0000166e 0x18000226e 4   5    .text   ascii   L$@L
50   0x00001684 0x180002284 4   5    .text   ascii   D$@H
51   0x00001699 0x180002299 4   5    .text   ascii   T$@L
52   0x000016c9 0x1800022c9 4   5    .text   ascii   L$@A
53   0x000016e0 0x1800022e0 5   6    .text   ascii   T$@E3
54   0x00001749 0x180002349 4   5    .text   ascii   L$PL
55   0x00001760 0x180002360 5   6    .text   ascii   %s%sH
56   0x0000179f 0x18000239f 4   5    .text   ascii   \$0H
57   0x000017a4 0x1800023a4 4   5    .text   ascii   l$8H
58   0x00001819 0x180002419 4   5    .text   ascii   %.2x
59   0x00001860 0x180002460 4   5    .text   ascii   l$8H
60   0x00001865 0x180002465 4   5    .text   ascii   \$0H
61   0x0000186a 0x18000246a 4   5    .text   ascii   |$@L
62   0x00001890 0x180002490 4   5    .text   ascii   @SUW
63   0x000018dd 0x1800024dd 4   5    .text   ascii   T$@H
64   0x00001905 0x180002505 4   5    .text   ascii   T$@H
65   0x00001923 0x180002523 4   5    .text   ascii   \$8L
66   0x00001928 0x180002528 4   5    .text   ascii   L$DH
67   0x0000192d 0x18000252d 4   5    .text   ascii   \$0H
68   0x0000193e 0x18000253e 5   6    .text   ascii   \$(E3
69   0x00001946 0x180002546 9   11   .text   utf8    \$ 3҉\$Df blocks=Basic Latin,Cyrillic
70   0x00001965 0x180002565 4   5    .text   ascii   D$DL
71   0x00001979 0x180002579 4   5    .text   ascii   D$ f
72   0x000019b3 0x1800025b3 4   5    .text   ascii   L$PH
73   0x000019dc 0x1800025dc 4   5    .text   ascii   |$PL
74   0x00001a90 0x180002690 4   5    .text   ascii   D$PH
75   0x00001acf 0x1800026cf 4   5    .text   ascii   \$8H
76   0x00001adb 0x1800026db 4   5    .text   ascii   \$0L
77   0x00001af5 0x1800026f5 4   5    .text   ascii   |$ 3
78   0x00005b66 0x180006766 4   7    .text   utf8    D$ 費 blocks=Basic Latin,CJK Unified Ideographs
79   0x00005c8d 0x18000688d 4   7    .text   utf8    D$ 苺 blocks=Basic Latin,CJK Unified Ideographs
80   0x00006377 0x180006f77 4   7    .text   utf8    D$ 衳 blocks=Basic Latin,CJK Unified Ideographs
81   0x00006a61 0x180007661 4   7    .text   utf8    D$ 跬 blocks=Basic Latin,CJK Unified Ideographs
82   0x00006b88 0x180007788 4   7    .text   utf8    D$ 萫 blocks=Basic Latin,CJK Unified Ideographs
83   0x00007272 0x180007e72 4   7    .text   utf8    D$ 覤 blocks=Basic Latin,CJK Unified Ideographs
84   0x0000795c 0x18000855c 4   7    .text   utf8    D$ 輝 blocks=Basic Latin,CJK Unified Ideographs
85   0x00007a83 0x180008683 4   7    .text   utf8    D$ 蕜 blocks=Basic Latin,CJK Unified Ideographs
86   0x0000816d 0x180008d6d 4   7    .text   utf8    D$ 諕 blocks=Basic Latin,CJK Unified Ideographs
87   0x00008294 0x180008e94 4   7    .text   utf8    D$ 脔 blocks=Basic Latin,CJK Unified Ideographs
88   0x0000897e 0x18000957e 4   7    .text   utf8    D$ 蚍 blocks=Basic Latin,CJK Unified Ideographs
89   0x00009068 0x180009c68 4   7    .text   utf8    D$ 谆 blocks=Basic Latin,CJK Unified Ideographs
90   0x0000918f 0x180009d8f 4   7    .text   utf8    D$ 艅 blocks=Basic Latin,CJK Unified Ideographs
91   0x0000c94e 0x18000d54e 4   5    .text   ascii   D$03
92   0x0000c9a3 0x18000d5a3 4   5    .text   ascii   D$0H
93   0x0000c9bc 0x18000d5bc 4   5    .text   ascii   D$0H
94   0x0000cb96 0x18000d796 7   8    .text   ascii   <$\a}#Hc
95   0x0000cbac 0x18000d7ac 6   7    .text   ascii   <Hc\f$H
96   0x0000cbe6 0x18000d7e6 7   8    .text   ascii   <$\v}"Hc
97   0x0000cbfc 0x18000d7fc 6   7    .text   ascii   .Hc\f$H
98   0x0000cc36 0x18000d836 7   8    .text   ascii   <$\e}"Hc
99   0x0000cc4c 0x18000d84c 6   7    .text   ascii   CHc\f$H
100  0x0000cc89 0x18000d889 4   5    .text   ascii   }"Hc
101  0x0000cc9d 0x18000d89d 5   6    .text   ascii   Hc\f$H
102  0x0000ccd6 0x18000d8d6 7   8    .text   ascii   <$\n}#Hc
103  0x0000cced 0x18000d8ed 5   6    .text   ascii   Hc\f$H
104  0x0000cd29 0x18000d929 4   5    .text   ascii   }#Hc
105  0x0000cd3c 0x18000d93c 6   7    .text   ascii   ZHc\f$H
